order_item_id,order_id,product_id,quantity,unit_price,discount_pct,discount_amount,net_line_sales
OI0159520,O0085446,P1186,1,486.09,14.19,68.98,417.11
OI0159521,O0085447,P0132,1,1451.89,8.12,117.89,1334.0
OI0159522,O0085448,P0108,1,1244.01,14.31,178.02,1065.99
OI0159523,O0085448,P0088,1,1118.48,9.04,101.11,1017.37
OI0159524,O0085448,P1066,1,239.45,14.53,34.79,204.66
OI0159525,O0085448,P0576,4,94.37,11.47,43.3,334.18
OI0159526,O0085449,P0639,2,1385.88,15.81,438.22,2333.54
OI0159527,O0085449,P1393,1,81.65,3.67,3.0,78.65
OI0159528,O0085449,P1457,2,122.64,20.43,50.11,195.17
OI0159529,O0085449,P1150,1,1080.07,6.75,72.9,1007.17
OI0159530,O0085450,P1052,2,113.25,10.66,24.14,202.36
OI0159531,O0085451,P0656,1,1065.73,0,0.0,1065.73
OI0159532,O0085451,P0296,1,569.04,4.3,24.47,544.57
OI0159533,O0085452,P1267,1,1130.79,12.89,145.76,985.03
OI0159534,O0085452,P0746,1,1448.35,13.96,202.19,1246.16
OI0159535,O0085452,P0025,1,422.49,12.15,51.33,371.16
OI0159536,O0085453,P0472,1,457.59,14.79,67.68,389.91
OI0159537,O0085454,P0544,2,1496.79,0,0.0,2993.58
OI0159538,O0085454,P0915,2,214.54,9.4,40.33,388.75
OI0159539,O0085455,P0816,1,337.57,7.27,24.54,313.03
OI0159540,O0085455,P1007,1,492.75,15.47,76.23,416.52
OI0159541,O0085456,P1117,3,799.76,5.81,139.4,2259.88
OI0159542,O0085457,P1280,1,121.64,19.94,24.26,97.38
OI0159543,O0085458,P0778,2,150.08,15.13,45.41,254.75
OI0159544,O0085458,P0840,2,1132.5,17.89,405.21,1859.79
OI0159545,O0085459,P0713,1,524.97,8.3,43.57,481.4
OI0159546,O0085459,P1307,1,224.43,4.16,9.34,215.09
OI0159547,O0085459,P1225,1,118.17,11.72,13.85,104.32
OI0159548,O0085460,P1038,1,621.04,7.22,44.84,576.2
OI0159549,O0085461,P0087,2,1018.46,5.45,111.01,1925.91
OI0159550,O0085462,P0630,1,780.73,4.92,38.41,742.32
OI0159551,O0085462,P0681,1,1234.35,10.34,127.63,1106.72
OI0159552,O0085462,P0249,1,1059.7,19.9,210.88,848.82
OI0159553,O0085463,P0278,1,1046.96,7.35,76.95,970.01
OI0159554,O0085464,P0480,1,1007.97,8.37,84.37,923.6
OI0159555,O0085464,P0200,1,1470.31,8.96,131.74,1338.57
OI0159556,O0085464,P0392,2,1427.61,11.34,323.78,2531.44
OI0159557,O0085464,P1446,2,27.26,13.71,7.47,47.05
OI0159558,O0085465,P1267,1,1130.79,6.27,70.9,1059.89
OI0159559,O0085465,P0076,2,558.86,9.87,110.32,1007.4
OI0159560,O0085466,P0912,1,978.65,5.8,56.76,921.89
OI0159561,O0085467,P0611,1,593.87,20.67,122.75,471.12
OI0159562,O0085467,P1160,1,248.91,0.64,1.59,247.32
OI0159563,O0085468,P0489,3,337.48,7.46,75.53,936.91
OI0159564,O0085469,P1093,1,829.14,7.85,65.09,764.05
OI0159565,O0085469,P1356,1,1125.66,10.46,117.74,1007.92
OI0159566,O0085470,P1161,1,1462.49,9.41,137.62,1324.87
OI0159567,O0085471,P0997,1,1151.31,7.12,81.97,1069.34
OI0159568,O0085471,P1248,1,187.01,0.85,1.59,185.42
OI0159569,O0085471,P1300,1,620.98,4.06,25.21,595.77
OI0159570,O0085472,P1357,1,262.92,14.79,38.89,224.03
OI0159571,O0085472,P0432,1,1484.17,0,0.0,1484.17
OI0159572,O0085473,P0226,3,318.67,12.86,122.94,833.07
OI0159573,O0085473,P0014,1,1402.62,7.21,101.13,1301.49
OI0159574,O0085474,P0424,1,441.88,6.83,30.18,411.7
OI0159575,O0085474,P0443,1,1011.09,1.19,12.03,999.06
OI0159576,O0085475,P1463,1,456.51,0,0.0,456.51
OI0159577,O0085476,P1223,1,302.13,4.86,14.68,287.45
OI0159578,O0085477,P0908,1,601.88,8.31,50.02,551.86
OI0159579,O0085477,P0317,1,124.92,5.98,7.47,117.45
OI0159580,O0085477,P1497,2,794.53,8.01,127.28,1461.78
OI0159581,O0085478,P0695,1,765.16,15.7,120.13,645.03
OI0159582,O0085479,P1026,2,510.12,11.66,118.96,901.28
OI0159583,O0085480,P0554,1,754.41,11.14,84.04,670.37
OI0159584,O0085481,P0331,1,365.74,15.38,56.25,309.49
OI0159585,O0085482,P1245,1,828.51,8.72,72.25,756.26
OI0159586,O0085483,P1126,2,883.3,3.53,62.36,1704.24
OI0159587,O0085483,P1271,1,552.69,11.29,62.4,490.29
OI0159588,O0085484,P0797,1,1082.13,16.18,175.09,907.04
OI0159589,O0085484,P1131,2,1373.2,16.6,455.9,2290.5
OI0159590,O0085484,P1277,1,1298.99,10.75,139.64,1159.35
OI0159591,O0085485,P0451,1,270.46,13.93,37.68,232.78
OI0159592,O0085486,P1407,1,785.47,12.74,100.07,685.4
OI0159593,O0085487,P1447,1,1079.83,11.68,126.12,953.71
OI0159594,O0085487,P0549,1,1177.24,22.54,265.35,911.89
OI0159595,O0085488,P1386,2,1061.92,16.37,347.67,1776.17
OI0159596,O0085489,P0040,2,454.07,8.5,77.19,830.95
OI0159597,O0085489,P0198,1,1195.64,0,0.0,1195.64
OI0159598,O0085489,P1033,1,859.57,15.65,134.52,725.05
OI0159599,O0085490,P0127,2,607.35,0.26,3.16,1211.54
OI0159600,O0085491,P0451,1,270.46,8.69,23.5,246.96
OI0159601,O0085491,P1337,2,1064.09,8.47,180.26,1947.92
OI0159602,O0085491,P0986,2,43.17,10.64,9.19,77.15
OI0159603,O0085492,P0649,1,857.14,5.67,48.6,808.54
OI0159604,O0085493,P0809,1,656.94,0.47,3.09,653.85
OI0159605,O0085493,P0542,1,715.32,21.75,155.58,559.74
OI0159606,O0085493,P0901,1,896.9,8.76,78.57,818.33
OI0159607,O0085493,P1240,1,490.75,14.25,69.93,420.82
OI0159608,O0085493,P1460,2,606.9,6.53,79.26,1134.54
OI0159609,O0085494,P0951,2,288.04,0,0.0,576.08
OI0159610,O0085494,P1412,2,701.98,22.93,321.93,1082.03
OI0159611,O0085494,P0991,1,688.61,5.11,35.19,653.42
OI0159612,O0085495,P1287,1,37.17,6.23,2.32,34.85
OI0159613,O0085496,P0645,1,1331.6,6.24,83.09,1248.51
OI0159614,O0085497,P0024,2,714.29,6.63,94.71,1333.87
OI0159615,O0085498,P0747,1,882.96,16.87,148.96,734.0
OI0159616,O0085498,P0402,1,1425.29,18.78,267.67,1157.62
OI0159617,O0085499,P0051,1,354.53,6.49,23.01,331.52
OI0159618,O0085500,P0343,1,690.64,10.31,71.2,619.44
OI0159619,O0085500,P1425,1,259.49,15.96,41.41,218.08
OI0159620,O0085500,P0822,1,316.48,7.87,24.91,291.57
OI0159621,O0085500,P0707,1,927.12,25.13,232.99,694.13
OI0159622,O0085501,P1386,1,1061.92,17.48,185.62,876.3
OI0159623,O0085502,P0540,1,1067.25,12.3,131.27,935.98
OI0159624,O0085502,P0624,1,1131.14,21.84,247.04,884.1
OI0159625,O0085503,P0994,1,1253.09,18.4,230.57,1022.52
OI0159626,O0085504,P0121,2,1356.22,27.85,755.41,1957.03
OI0159627,O0085505,P0212,2,816.1,17.05,278.29,1353.91
OI0159628,O0085505,P1125,1,1108.39,7.0,77.59,1030.8
OI0159629,O0085505,P0176,1,1436.39,16.09,231.12,1205.27
OI0159630,O0085506,P1077,1,273.18,9.11,24.89,248.29
OI0159631,O0085506,P0455,1,1174.37,0,0.0,1174.37
OI0159632,O0085506,P0490,1,634.41,0,0.0,634.41
OI0159633,O0085506,P0338,1,359.79,22.82,82.1,277.69
OI0159634,O0085507,P0380,1,127.03,10.78,13.69,113.34
OI0159635,O0085507,P0809,1,656.94,13.38,87.9,569.04
OI0159636,O0085508,P0395,2,1083.36,9.99,216.46,1950.26
OI0159637,O0085508,P0714,3,1234.63,15.15,561.14,3142.75
OI0159638,O0085509,P0152,1,1389.25,8.89,123.5,1265.75
OI0159639,O0085509,P0972,1,1266.95,3.46,43.84,1223.11
OI0159640,O0085510,P1201,1,89.31,21.34,19.06,70.25
OI0159641,O0085511,P0941,1,948.78,11.74,111.39,837.39
OI0159642,O0085511,P1283,1,1241.35,20.97,260.31,981.04
OI0159643,O0085511,P0808,1,223.52,14.63,32.7,190.82
OI0159644,O0085512,P0042,1,446.0,22.17,98.88,347.12
OI0159645,O0085512,P0436,3,1351.61,13.49,547.0,3507.83
OI0159646,O0085512,P0481,3,251.16,9.28,69.92,683.56
OI0159647,O0085513,P1405,1,1009.35,23.95,241.74,767.61
OI0159648,O0085514,P1085,2,1393.86,6.42,178.97,2608.75
OI0159649,O0085515,P0634,2,193.9,0,0.0,387.8
OI0159650,O0085515,P0747,2,882.96,4.98,87.94,1677.98
OI0159651,O0085515,P0562,1,192.91,12.82,24.73,168.18
OI0159652,O0085515,P1135,1,1046.57,0,0.0,1046.57
OI0159653,O0085516,P0278,1,1046.96,19.43,203.42,843.54
OI0159654,O0085517,P0783,1,1282.95,13.73,176.15,1106.8
OI0159655,O0085518,P1431,1,523.76,13.23,69.29,454.47
OI0159656,O0085519,P0002,1,384.94,10.18,39.19,345.75
OI0159657,O0085519,P0034,1,890.13,13.96,124.26,765.87
OI0159658,O0085519,P0923,1,870.15,13.14,114.34,755.81
OI0159659,O0085520,P0281,1,608.59,9.31,56.66,551.93
OI0159660,O0085521,P1066,1,239.45,5.97,14.3,225.15
OI0159661,O0085522,P1108,1,329.91,12.32,40.64,289.27
OI0159662,O0085523,P0671,1,197.84,3.7,7.32,190.52
OI0159663,O0085524,P0184,1,695.14,12.27,85.29,609.85
OI0159664,O0085525,P0928,1,727.47,16.87,122.72,604.75
OI0159665,O0085526,P0597,1,531.31,6.9,36.66,494.65
OI0159666,O0085526,P1393,1,81.65,11.53,9.41,72.24
OI0159667,O0085527,P1394,3,410.84,13.85,170.7,1061.82
OI0159668,O0085528,P0687,1,1141.01,12.75,145.48,995.53
OI0159669,O0085528,P1198,2,1118.9,5.46,122.18,2115.62
OI0159670,O0085528,P1390,1,617.27,15.41,95.12,522.15
OI0159671,O0085529,P1275,1,424.92,9.68,41.13,383.79
OI0159672,O0085530,P0156,4,713.04,3.44,98.11,2754.05
OI0159673,O0085531,P0535,1,493.26,15.68,77.34,415.92
OI0159674,O0085531,P0160,1,560.81,10.36,58.1,502.71
OI0159675,O0085532,P0834,2,1104.07,21.71,479.39,1728.75
OI0159676,O0085533,P0189,1,676.67,13.86,93.79,582.88
OI0159677,O0085534,P0708,1,644.98,1.95,12.58,632.4
OI0159678,O0085534,P0490,1,634.41,15.64,99.22,535.19
OI0159679,O0085534,P0731,4,962.63,5.38,207.16,3643.36
OI0159680,O0085534,P0318,2,523.68,8.66,90.7,956.66
OI0159681,O0085535,P1060,1,756.52,8.96,67.78,688.74
OI0159682,O0085536,P1101,1,623.54,14.26,88.92,534.62
OI0159683,O0085536,P0195,1,555.86,12.39,68.87,486.99
OI0159684,O0085536,P1092,2,755.51,2.9,43.82,1467.2
OI0159685,O0085537,P1149,1,761.86,14.89,113.44,648.42
OI0159686,O0085538,P0513,1,144.07,16.76,24.15,119.92
OI0159687,O0085538,P1099,1,1231.23,11.02,135.68,1095.55
OI0159688,O0085538,P1459,2,1198.55,3.69,88.45,2308.65
OI0159689,O0085538,P0295,1,171.41,3.07,5.26,166.15
OI0159690,O0085538,P0984,1,1264.28,7.66,96.84,1167.44
OI0159691,O0085539,P1058,1,1437.15,22.02,316.46,1120.69
OI0159692,O0085539,P1038,1,621.04,14.14,87.82,533.22
OI0159693,O0085539,P0314,2,1419.58,6.02,170.92,2668.24
OI0159694,O0085540,P0215,2,1287.5,0,0.0,2575.0
OI0159695,O0085540,P1448,1,666.91,3.84,25.61,641.3
OI0159696,O0085540,P1370,2,1494.61,0.11,3.29,2985.93
OI0159697,O0085541,P1275,2,424.92,17.29,146.94,702.9
OI0159698,O0085542,P0759,2,1228.57,15.18,372.99,2084.15
OI0159699,O0085542,P0731,1,962.63,26.04,250.67,711.96
OI0159700,O0085542,P0584,1,424.07,11.26,47.75,376.32
OI0159701,O0085543,P0950,1,944.18,9.99,94.32,849.86
OI0159702,O0085544,P0043,2,912.95,16.14,294.7,1531.2
OI0159703,O0085544,P0392,1,1427.61,2.76,39.4,1388.21
OI0159704,O0085545,P1174,1,413.15,9.28,38.34,374.81
OI0159705,O0085546,P0517,1,1225.63,8.87,108.71,1116.92
OI0159706,O0085547,P0704,1,605.23,20.34,123.1,482.13
OI0159707,O0085547,P1411,1,858.58,15.85,136.08,722.5
OI0159708,O0085547,P1070,1,848.21,18.56,157.43,690.78
OI0159709,O0085548,P0513,2,144.07,15.98,46.04,242.1
OI0159710,O0085548,P0022,1,844.17,0.69,5.82,838.35
OI0159711,O0085549,P0998,1,1303.7,11.97,156.05,1147.65
OI0159712,O0085550,P0558,1,62.7,17.3,10.85,51.85
OI0159713,O0085551,P0875,1,866.11,10.76,93.19,772.92
OI0159714,O0085552,P1264,4,261.36,7.3,76.32,969.12
OI0159715,O0085552,P0482,1,156.8,21.1,33.08,123.72
OI0159716,O0085553,P1456,1,409.45,17.86,73.13,336.32
OI0159717,O0085554,P0540,2,1067.25,15.16,323.59,1810.91
OI0159718,O0085554,P1330,1,248.91,0,0.0,248.91
OI0159719,O0085554,P0212,1,816.1,13.97,114.01,702.09
OI0159720,O0085555,P0534,1,944.33,0,0.0,944.33
OI0159721,O0085555,P1086,3,850.59,11.51,293.71,2258.06
OI0159722,O0085555,P1497,2,794.53,17.47,277.61,1311.45
OI0159723,O0085556,P0261,1,476.74,21.8,103.93,372.81
OI0159724,O0085557,P1461,2,1228.66,16.63,408.65,2048.67
OI0159725,O0085558,P0369,1,715.07,13.77,98.47,616.6
OI0159726,O0085558,P1446,1,27.26,1.64,0.45,26.81
OI0159727,O0085558,P0145,1,441.15,4.43,19.54,421.61
OI0159728,O0085558,P0481,1,251.16,10.27,25.79,225.37
OI0159729,O0085559,P1246,1,1166.04,16.23,189.25,976.79
OI0159730,O0085559,P0585,1,1176.35,16.1,189.39,986.96
OI0159731,O0085559,P0393,1,725.41,7.71,55.93,669.48
OI0159732,O0085560,P0049,1,965.38,10.08,97.31,868.07
OI0159733,O0085561,P0368,2,1074.79,2.1,45.14,2104.44
OI0159734,O0085562,P0687,1,1141.01,16.16,184.39,956.62
OI0159735,O0085563,P0559,1,1287.77,18.25,235.02,1052.75
OI0159736,O0085563,P0662,1,583.45,0,0.0,583.45
OI0159737,O0085564,P1275,1,424.92,13.73,58.34,366.58
OI0159738,O0085564,P0744,1,319.77,16.35,52.28,267.49
OI0159739,O0085564,P1496,1,1176.79,12.03,141.57,1035.22
OI0159740,O0085564,P0483,1,279.83,21.13,59.13,220.7
OI0159741,O0085565,P0918,1,487.47,14.3,69.71,417.76
OI0159742,O0085566,P0495,2,795.57,18.89,300.57,1290.57
OI0159743,O0085567,P0178,1,799.97,21.21,169.67,630.3
OI0159744,O0085568,P0667,1,185.3,6.79,12.58,172.72
OI0159745,O0085569,P0465,1,1217.74,14.6,177.79,1039.95
OI0159746,O0085569,P0365,1,393.68,8.6,33.86,359.82
OI0159747,O0085569,P0774,1,550.13,20.06,110.36,439.77
OI0159748,O0085570,P1363,1,1029.91,14.97,154.18,875.73
OI0159749,O0085570,P0077,1,708.45,10.72,75.95,632.5
OI0159750,O0085571,P1183,1,309.46,14.35,44.41,265.05
OI0159751,O0085571,P0815,1,614.31,19.4,119.18,495.13
OI0159752,O0085571,P1223,1,302.13,7.52,22.72,279.41
OI0159753,O0085572,P0352,1,160.0,9.38,15.01,144.99
OI0159754,O0085572,P0654,1,970.24,22.81,221.31,748.93
OI0159755,O0085572,P1207,1,516.2,25.7,132.66,383.54
OI0159756,O0085572,P0276,1,523.81,1.14,5.97,517.84
OI0159757,O0085573,P0600,1,493.99,17.69,87.39,406.6
OI0159758,O0085574,P1363,1,1029.91,7.85,80.85,949.06
OI0159759,O0085574,P1056,1,364.83,12.89,47.03,317.8
OI0159760,O0085574,P0607,1,396.9,12.15,48.22,348.68
OI0159761,O0085575,P0396,1,1219.11,4.27,52.06,1167.05
OI0159762,O0085575,P1075,1,936.47,13.79,129.14,807.33
OI0159763,O0085575,P0098,1,1307.08,15.05,196.72,1110.36
OI0159764,O0085576,P1077,1,273.18,29.8,81.41,191.77
OI0159765,O0085576,P0177,1,1475.38,19.8,292.13,1183.25
OI0159766,O0085577,P0641,2,1329.15,12.12,322.19,2336.11
OI0159767,O0085577,P0897,1,1055.39,5.89,62.16,993.23
OI0159768,O0085578,P1280,1,121.64,13.48,16.4,105.24
OI0159769,O0085579,P0336,1,38.93,13.44,5.23,33.7
OI0159770,O0085579,P0120,1,124.04,7.67,9.51,114.53
OI0159771,O0085579,P1242,1,944.15,0,0.0,944.15
OI0159772,O0085579,P1198,2,1118.9,7.86,175.89,2061.91
OI0159773,O0085580,P0580,2,687.81,10.17,139.9,1235.72
OI0159774,O0085580,P1192,1,955.89,0,0.0,955.89
OI0159775,O0085581,P0026,1,1196.1,20.92,250.22,945.88
OI0159776,O0085581,P1440,1,940.21,15.92,149.68,790.53
OI0159777,O0085582,P0263,1,423.35,10.18,43.1,380.25
OI0159778,O0085582,P0258,1,531.64,6.54,34.77,496.87
OI0159779,O0085583,P1158,1,1287.89,15.9,204.77,1083.12
OI0159780,O0085583,P0233,1,618.65,14.33,88.65,530.0
OI0159781,O0085584,P0987,1,310.39,21.76,67.54,242.85
OI0159782,O0085585,P0653,1,229.43,0,0.0,229.43
OI0159783,O0085586,P0882,2,1287.6,6.43,165.59,2409.61
OI0159784,O0085587,P0870,2,653.91,25.41,332.32,975.5
OI0159785,O0085588,P0358,2,1338.68,9.61,257.29,2420.07
OI0159786,O0085588,P1488,1,344.41,18.67,64.3,280.11
OI0159787,O0085589,P0048,1,1422.08,17.55,249.58,1172.5
OI0159788,O0085590,P1268,1,670.77,9.1,61.04,609.73
OI0159789,O0085590,P1409,4,1221.08,10.58,516.76,4367.56
OI0159790,O0085591,P0433,3,682.03,16.9,345.79,1700.3
OI0159791,O0085592,P0425,1,773.53,9.76,75.5,698.03
OI0159792,O0085593,P1297,2,1069.97,6.68,142.95,1996.99
OI0159793,O0085594,P1211,1,24.55,0.85,0.21,24.34
OI0159794,O0085594,P0146,1,957.19,12.64,120.99,836.2
OI0159795,O0085595,P0789,1,1239.49,16.56,205.26,1034.23
OI0159796,O0085596,P0380,3,127.03,11.64,44.36,336.73
OI0159797,O0085596,P0339,1,1341.86,15.27,204.9,1136.96
OI0159798,O0085596,P0358,2,1338.68,15.58,417.13,2260.23
OI0159799,O0085597,P0643,3,112.01,26.48,88.98,247.05
OI0159800,O0085598,P0966,1,1277.13,2.88,36.78,1240.35
OI0159801,O0085598,P0303,1,1115.7,14.31,159.66,956.04
OI0159802,O0085599,P0849,2,434.93,14.93,129.87,739.99
OI0159803,O0085599,P1128,3,924.94,9.98,276.93,2497.89
OI0159804,O0085599,P1276,1,633.15,3.44,21.78,611.37
OI0159805,O0085599,P0085,1,1031.08,10.16,104.76,926.32
OI0159806,O0085600,P1013,1,643.28,2.44,15.7,627.58
OI0159807,O0085600,P1079,4,492.63,23.38,460.71,1509.81
OI0159808,O0085600,P1121,1,1363.0,9.5,129.49,1233.51
OI0159809,O0085601,P0006,1,215.16,21.83,46.97,168.19
OI0159810,O0085601,P0281,1,608.59,0,0.0,608.59
OI0159811,O0085601,P0260,2,1321.18,13.36,353.02,2289.34
OI0159812,O0085602,P1226,1,87.65,4.97,4.36,83.29
OI0159813,O0085602,P0904,2,1001.71,3.14,62.91,1940.51
OI0159814,O0085603,P0190,1,79.48,7.77,6.18,73.3
OI0159815,O0085603,P0770,2,1156.03,6.21,143.58,2168.48
OI0159816,O0085604,P1460,1,606.9,16.21,98.38,508.52
OI0159817,O0085605,P0997,2,1151.31,6.83,157.27,2145.35
OI0159818,O0085605,P0874,2,1387.31,2.12,58.82,2715.8
OI0159819,O0085605,P0866,1,1284.78,13.81,177.43,1107.35
OI0159820,O0085606,P0815,1,614.31,21.76,133.67,480.64
OI0159821,O0085607,P1023,1,1359.29,6.68,90.8,1268.49
OI0159822,O0085608,P1025,1,40.66,13.29,5.4,35.26
OI0159823,O0085609,P1270,1,183.6,1.07,1.96,181.64
OI0159824,O0085610,P0006,3,215.16,11.8,76.17,569.31
OI0159825,O0085610,P0786,1,532.04,12.51,66.56,465.48
OI0159826,O0085610,P0315,3,1051.57,7.12,224.62,2930.09
OI0159827,O0085610,P0954,1,395.8,0,0.0,395.8
OI0159828,O0085611,P1333,1,838.04,0,0.0,838.04
OI0159829,O0085612,P1135,1,1046.57,12.34,129.15,917.42
OI0159830,O0085613,P0672,2,792.47,3.05,48.34,1536.6
OI0159831,O0085613,P1046,1,534.45,22.23,118.81,415.64
OI0159832,O0085614,P0646,1,1199.74,17.32,207.79,991.95
OI0159833,O0085615,P0947,1,176.86,12.31,21.77,155.09
OI0159834,O0085615,P0805,2,23.68,16.3,7.72,39.64
OI0159835,O0085616,P0844,1,1440.78,10.25,147.68,1293.1
OI0159836,O0085616,P1380,1,1187.41,16.86,200.2,987.21
OI0159837,O0085616,P0330,1,1307.65,0.91,11.9,1295.75
OI0159838,O0085617,P0767,3,62.44,0,0.0,187.32
OI0159839,O0085617,P1144,1,574.23,0.36,2.07,572.16
OI0159840,O0085617,P0196,1,327.45,3.27,10.71,316.74
OI0159841,O0085618,P1106,1,257.11,21.96,56.46,200.65
OI0159842,O0085618,P0167,1,591.5,18.96,112.15,479.35
OI0159843,O0085618,P0311,1,1346.42,16.07,216.37,1130.05
OI0159844,O0085618,P0059,2,151.76,13.78,41.83,261.69
OI0159845,O0085618,P1154,1,582.54,8.2,47.77,534.77
OI0159846,O0085619,P0925,1,245.32,12.26,30.08,215.24
OI0159847,O0085619,P0811,1,887.16,4.27,37.88,849.28
OI0159848,O0085619,P0976,1,613.06,0,0.0,613.06
OI0159849,O0085619,P0749,2,1123.46,17.84,400.85,1846.07
OI0159850,O0085619,P0573,1,745.31,14.37,107.1,638.21
OI0159851,O0085620,P0133,1,1262.73,9.05,114.28,1148.45
OI0159852,O0085621,P0405,1,173.03,7.85,13.58,159.45
OI0159853,O0085622,P0657,2,754.59,7.99,120.58,1388.6
OI0159854,O0085622,P0301,4,927.99,20.04,743.88,2968.08
OI0159855,O0085623,P0279,1,927.56,10.71,99.34,828.22
OI0159856,O0085624,P0143,1,113.33,26.07,29.55,83.78
OI0159857,O0085625,P0206,4,408.67,14.23,232.61,1402.07
OI0159858,O0085625,P1261,1,706.93,12.36,87.38,619.55
OI0159859,O0085626,P0543,1,116.25,11.83,13.75,102.5
OI0159860,O0085627,P0398,1,967.78,28.94,280.08,687.7
OI0159861,O0085628,P0719,2,205.49,23.8,97.81,313.17
OI0159862,O0085629,P1349,4,1447.51,15.64,905.56,4884.48
OI0159863,O0085630,P0426,1,293.53,7.78,22.84,270.69
OI0159864,O0085630,P1403,1,1239.69,16.09,199.47,1040.22
OI0159865,O0085630,P0323,1,332.24,11.86,39.4,292.84
OI0159866,O0085631,P0857,1,1001.33,4.82,48.26,953.07
OI0159867,O0085632,P1217,1,585.81,20.55,120.38,465.43
OI0159868,O0085633,P1334,1,994.37,3.2,31.82,962.55
OI0159869,O0085634,P1070,1,848.21,14.71,124.77,723.44
OI0159870,O0085634,P1118,1,983.03,11.84,116.39,866.64
OI0159871,O0085635,P0406,1,77.37,7.59,5.87,71.5
OI0159872,O0085635,P1082,2,370.34,6.64,49.18,691.5
OI0159873,O0085636,P0173,1,1418.02,15.46,219.23,1198.79
OI0159874,O0085637,P0202,2,1173.77,14.0,328.66,2018.88
OI0159875,O0085638,P1077,2,273.18,7.51,41.03,505.33
OI0159876,O0085638,P0459,2,707.74,0,0.0,1415.48
OI0159877,O0085638,P0332,1,1411.85,5.58,78.78,1333.07
OI0159878,O0085638,P0832,1,575.78,26.91,154.94,420.84
OI0159879,O0085639,P0164,1,42.59,6.81,2.9,39.69
OI0159880,O0085640,P0883,1,679.1,6.78,46.04,633.06
OI0159881,O0085640,P1241,1,24.4,11.69,2.85,21.55
OI0159882,O0085641,P0737,1,712.39,19.34,137.78,574.61
OI0159883,O0085641,P1482,1,297.36,15.31,45.53,251.83
OI0159884,O0085641,P0254,2,91.71,21.31,39.09,144.33
OI0159885,O0085641,P0377,1,972.77,11.38,110.7,862.07
OI0159886,O0085642,P0998,1,1303.7,7.52,98.04,1205.66
OI0159887,O0085642,P0425,1,773.53,4.34,33.57,739.96
OI0159888,O0085642,P0867,3,1240.69,0.08,2.98,3719.09
OI0159889,O0085642,P0712,1,842.96,9.54,80.42,762.54
OI0159890,O0085643,P0049,1,965.38,13.85,133.71,831.67
OI0159891,O0085644,P0210,1,1090.94,7.22,78.77,1012.17
OI0159892,O0085645,P1444,2,327.25,2.16,14.14,640.36
OI0159893,O0085645,P0745,1,823.41,13.16,108.36,715.05
OI0159894,O0085645,P1278,2,601.52,9.86,118.62,1084.42
OI0159895,O0085645,P0346,1,867.05,16.28,141.16,725.89
OI0159896,O0085646,P0316,1,970.95,0,0.0,970.95
OI0159897,O0085647,P1389,1,65.44,16.38,10.72,54.72
OI0159898,O0085647,P0409,1,1304.81,6.72,87.68,1217.13
OI0159899,O0085648,P0357,1,1027.54,5.17,53.12,974.42
OI0159900,O0085649,P0338,1,359.79,3.0,10.79,349.0
OI0159901,O0085650,P1467,1,547.86,21.88,119.87,427.99
OI0159902,O0085651,P0871,1,1330.25,8.14,108.28,1221.97
OI0159903,O0085651,P1221,1,1040.61,10.5,109.26,931.35
OI0159904,O0085651,P0378,2,348.88,19.13,133.48,564.28
OI0159905,O0085652,P0068,1,554.81,11.85,65.74,489.07
OI0159906,O0085652,P0107,3,1370.62,4.12,169.41,3942.45
OI0159907,O0085653,P0496,1,1418.17,6.4,90.76,1327.41
OI0159908,O0085653,P0162,1,446.16,9.14,40.78,405.38
OI0159909,O0085653,P0206,3,408.67,13.52,165.76,1060.25
OI0159910,O0085653,P0556,1,923.13,5.18,47.82,875.31
OI0159911,O0085654,P0490,3,634.41,10.06,191.46,1711.77
OI0159912,O0085655,P0381,1,585.1,11.96,69.98,515.12
OI0159913,O0085655,P1292,2,427.13,4.82,41.18,813.08
OI0159914,O0085655,P1143,1,1195.28,13.82,165.19,1030.09
OI0159915,O0085656,P0817,3,782.97,5.13,120.5,2228.41
OI0159916,O0085656,P0246,1,459.82,20.51,94.31,365.51
OI0159917,O0085657,P0723,2,1128.94,13.21,298.27,1959.61
OI0159918,O0085658,P0237,1,1018.66,22.16,225.74,792.92
OI0159919,O0085658,P0237,1,1018.66,5.24,53.38,965.28
OI0159920,O0085658,P1452,1,835.24,0,0.0,835.24
OI0159921,O0085658,P0920,1,296.82,8.24,24.46,272.36
OI0159922,O0085659,P0873,1,1275.21,8.34,106.35,1168.86
OI0159923,O0085660,P0935,1,808.21,2.38,19.24,788.97
OI0159924,O0085661,P0420,3,542.92,14.7,239.43,1389.33
OI0159925,O0085661,P1038,1,621.04,14.26,88.56,532.48
OI0159926,O0085662,P1369,1,1128.96,27.04,305.27,823.69
OI0159927,O0085663,P0961,1,1453.37,9.09,132.11,1321.26
OI0159928,O0085664,P1089,1,657.31,3.44,22.61,634.7
OI0159929,O0085664,P0322,1,1099.17,13.65,150.04,949.13
OI0159930,O0085665,P0081,3,155.22,20.59,95.88,369.78
OI0159931,O0085665,P0704,1,605.23,12.98,78.56,526.67
OI0159932,O0085666,P0571,1,1480.67,19.73,292.14,1188.53
OI0159933,O0085666,P0433,3,682.03,8.33,170.44,1875.65
OI0159934,O0085666,P0230,2,1407.35,15.52,436.84,2377.86
OI0159935,O0085667,P0763,1,933.01,13.3,124.09,808.92
