payment_id,order_id,payment_datetime,payment_method,amount,payment_status
PAY0104701,O0104701,2025-10-15 10:45:02,Wallet,1673.42,Paid
PAY0104702,O0104702,2024-07-05 08:51:52,NetBanking,3259.08,Paid
PAY0104703,O0104703,2025-07-13 03:41:18,COD,3460.08,Paid
PAY0104704,O0104704,2026-03-04 02:15:47,COD,1106.94,Paid
PAY0104705,O0104705,2025-11-24 09:03:23,NetBanking,1009.23,Paid
PAY0104706,O0104706,2025-06-02 12:22:13,Card,2762.02,Paid
PAY0104707,O0104707,2024-07-04 16:03:19,UPI,266.58,Paid
PAY0104708,O0104708,2025-10-30 12:00:51,UPI,1948.31,Paid
PAY0104709,O0104709,2026-06-16 04:35:10,Wallet,1302.87,Paid
PAY0104710,O0104710,2024-01-11 04:12:02,Card,723.85,Paid
PAY0104711,O0104711,2024-01-21 01:51:21,Card,755.45,Paid
PAY0104712,O0104712,2026-06-28 17:25:02,Wallet,1607.97,Paid
PAY0104713,O0104713,2024-02-12 20:37:36,Card,1332.44,Paid
PAY0104714,O0104714,2025-06-18 04:07:49,UPI,1945.96,Failed
PAY0104715,O0104715,2026-03-27 09:34:23,UPI,1193.16,Paid
PAY0104716,O0104716,2024-06-27 22:51:43,Wallet,756.7,Paid
PAY0104717,O0104717,2024-07-24 02:11:34,Card,1076.37,Paid
PAY0104718,O0104718,2026-08-05 11:52:42,UPI,1397.0,Failed
PAY0104719,O0104719,2025-10-06 08:53:52,NetBanking,2912.67,Pending
PAY0104720,O0104720,2026-07-04 13:42:56,Wallet,322.36,Paid
PAY0104721,O0104721,2025-11-05 03:23:21,NetBanking,6975.59,Paid
PAY0104722,O0104722,2025-01-23 04:30:32,Card,6586.57,Paid
PAY0104723,O0104723,2026-06-02 21:44:18,NetBanking,3598.54,Paid
PAY0104724,O0104724,2024-06-01 17:19:42,Card,1177.78,Paid
PAY0104725,O0104725,2024-12-30 18:24:17,Card,5607.47,Failed
PAY0104726,O0104726,2025-09-02 23:58:39,COD,1308.15,Paid
PAY0104727,O0104727,2025-03-31 23:24:53,Wallet,1575.32,Paid
PAY0104728,O0104728,2026-01-27 00:51:02,NetBanking,803.59,Paid
PAY0104729,O0104729,2025-12-18 20:41:49,COD,2266.33,Paid
PAY0104730,O0104730,2024-03-18 01:44:54,UPI,701.98,Paid
PAY0104731,O0104731,2024-09-30 15:49:24,Wallet,5462.98,Paid
PAY0104732,O0104732,2025-09-01 03:52:46,COD,1144.98,Paid
PAY0104733,O0104733,2024-06-26 06:44:24,Wallet,718.67,Paid
PAY0104734,O0104734,2025-12-02 09:58:41,NetBanking,2755.22,Paid
PAY0104735,O0104735,2024-05-01 06:55:34,Wallet,7532.71,Paid
PAY0104736,O0104736,2025-08-05 22:11:12,COD,4789.89,Paid
PAY0104737,O0104737,2026-06-22 05:26:23,Card,6775.41,Pending
PAY0104738,O0104738,2025-12-21 13:50:23,COD,2005.29,Paid
PAY0104739,O0104739,2024-10-08 14:55:44,Wallet,1119.83,Paid
PAY0104740,O0104740,2024-10-08 06:48:35,Wallet,710.8,Pending
PAY0104741,O0104741,2025-12-10 08:08:52,COD,1679.16,Paid
PAY0104742,O0104742,2025-09-13 04:57:35,Card,969.48,Paid
PAY0104743,O0104743,2026-01-01 13:11:36,Card,4816.94,Paid
PAY0104744,O0104744,2024-05-27 18:03:15,COD,1414.16,Paid
PAY0104745,O0104745,2026-01-16 09:26:50,NetBanking,7188.36,Paid
PAY0104746,O0104746,2026-05-24 04:12:30,COD,2608.42,Pending
PAY0104747,O0104747,2025-09-08 03:42:35,NetBanking,657.78,Paid
PAY0104748,O0104748,2026-03-19 06:39:16,Wallet,2256.43,Failed
PAY0104749,O0104749,2026-03-06 23:27:36,Card,346.01,Paid
PAY0104750,O0104750,2025-11-30 06:00:00,NetBanking,3123.17,Paid
PAY0104751,O0104751,2024-05-29 06:24:08,Wallet,2286.59,Paid
PAY0104752,O0104752,2025-02-18 07:20:55,Card,2579.51,Paid
PAY0104753,O0104753,2025-10-14 02:49:58,NetBanking,189.41,Paid
PAY0104754,O0104754,2026-03-24 17:44:25,NetBanking,3856.8,Paid
PAY0104755,O0104755,2025-12-14 02:16:53,NetBanking,673.24,Paid
PAY0104756,O0104756,2025-07-28 06:15:38,NetBanking,1353.97,Paid
PAY0104757,O0104757,2026-04-20 10:23:06,Wallet,1680.29,Paid
PAY0104758,O0104758,2025-06-01 17:37:22,NetBanking,1746.25,Paid
PAY0104759,O0104759,2024-08-18 11:48:51,Card,2137.49,Paid
PAY0104760,O0104760,2025-10-16 14:23:39,NetBanking,2551.39,Paid
PAY0104761,O0104761,2024-07-18 23:36:59,NetBanking,210.46,Paid
PAY0104762,O0104762,2024-04-10 08:54:41,NetBanking,2902.84,Paid
PAY0104763,O0104763,2025-09-02 13:38:01,COD,491.75,Paid
PAY0104764,O0104764,2026-06-09 02:23:35,Card,1083.76,Failed
PAY0104765,O0104765,2026-04-21 07:36:18,Card,5162.58,Paid
PAY0104766,O0104766,2024-02-08 23:15:52,Card,1094.0,Paid
PAY0104767,O0104767,2026-03-25 01:35:02,Card,881.0,Paid
PAY0104768,O0104768,2024-10-29 20:15:45,UPI,741.5,Paid
PAY0104769,O0104769,2024-08-21 09:04:37,Card,6610.05,Paid
PAY0104770,O0104770,2025-08-17 12:24:19,NetBanking,1027.05,Pending
PAY0104771,O0104771,2024-04-02 22:37:36,UPI,837.31,Paid
PAY0104772,O0104772,2024-03-05 01:29:44,Wallet,392.19,Paid
PAY0104773,O0104773,2024-01-09 13:43:55,Card,2472.25,Paid
PAY0104774,O0104774,2024-07-29 15:20:24,Card,1147.52,Failed
PAY0104775,O0104775,2026-03-26 20:16:26,NetBanking,1597.01,Paid
PAY0104776,O0104776,2026-04-20 16:07:36,Card,4021.17,Paid
PAY0104777,O0104777,2024-11-03 15:23:46,UPI,2352.58,Paid
PAY0104778,O0104778,2024-11-22 22:22:00,UPI,1724.43,Failed
PAY0104779,O0104779,2026-06-20 11:42:01,Wallet,509.04,Paid
PAY0104780,O0104780,2025-10-11 03:04:41,UPI,784.92,Paid
PAY0104781,O0104781,2025-01-05 07:08:53,COD,1416.96,Paid
PAY0104782,O0104782,2024-11-29 06:16:14,COD,998.8,Paid
PAY0104783,O0104783,2025-01-30 17:43:47,Wallet,246.83,Paid
PAY0104784,O0104784,2025-02-02 20:23:01,NetBanking,846.52,Paid
PAY0104785,O0104785,2024-10-11 06:00:32,NetBanking,1325.08,Paid
PAY0104786,O0104786,2024-10-03 00:50:28,COD,173.56,Pending
PAY0104787,O0104787,2024-01-29 23:04:19,Wallet,3794.05,Paid
PAY0104788,O0104788,2026-05-18 06:09:50,Card,1393.22,Paid
PAY0104789,O0104789,2024-07-09 14:17:42,Card,407.74,Paid
PAY0104790,O0104790,2025-01-20 21:25:56,NetBanking,285.66,Pending
PAY0104791,O0104791,2024-09-30 04:04:49,Wallet,1634.31,Paid
PAY0104792,O0104792,2025-11-15 21:33:14,COD,3362.1,Paid
PAY0104793,O0104793,2025-09-13 19:03:32,NetBanking,485.73,Paid
PAY0104794,O0104794,2025-05-17 18:42:07,NetBanking,1151.5,Paid
PAY0104795,O0104795,2025-03-01 01:43:17,NetBanking,1135.7,Failed
PAY0104796,O0104796,2025-11-06 22:48:49,Card,3330.01,Paid
PAY0104797,O0104797,2025-06-11 07:35:25,Wallet,1047.35,Paid
PAY0104798,O0104798,2026-06-16 05:33:07,NetBanking,486.04,Paid
PAY0104799,O0104799,2025-06-27 18:15:49,COD,2008.67,Paid
PAY0104800,O0104800,2026-05-21 23:02:17,NetBanking,759.09,Paid
PAY0104801,O0104801,2024-05-13 01:35:07,UPI,1611.94,Paid
PAY0104802,O0104802,2024-04-01 22:45:59,Card,3870.39,Paid
PAY0104803,O0104803,2025-04-23 04:02:09,Wallet,1696.46,Paid
PAY0104804,O0104804,2024-07-22 01:53:12,Wallet,4077.13,Paid
PAY0104805,O0104805,2025-10-26 18:24:21,UPI,3781.77,Paid
PAY0104806,O0104806,2026-03-30 04:42:21,UPI,910.58,Pending
PAY0104807,O0104807,2025-07-22 17:54:30,Card,4332.73,Paid
PAY0104808,O0104808,2025-12-18 22:15:51,Wallet,1066.41,Paid
PAY0104809,O0104809,2024-04-24 06:53:02,COD,1517.61,Paid
PAY0104810,O0104810,2024-12-05 01:13:35,Wallet,865.38,Paid
PAY0104811,O0104811,2024-06-06 12:00:08,NetBanking,2309.34,Paid
PAY0104812,O0104812,2026-03-15 11:19:27,COD,4824.9,Paid
PAY0104813,O0104813,2025-06-13 17:11:53,UPI,948.16,Paid
PAY0104814,O0104814,2025-09-23 04:56:53,UPI,2819.58,Paid
PAY0104815,O0104815,2024-05-25 17:21:08,UPI,2042.09,Paid
PAY0104816,O0104816,2026-04-09 03:21:38,Card,630.35,Paid
PAY0104817,O0104817,2026-06-01 01:13:18,COD,2936.32,Paid
PAY0104818,O0104818,2026-02-27 14:46:36,COD,5406.84,Paid
PAY0104819,O0104819,2024-05-19 17:17:55,NetBanking,2285.7,Paid
PAY0104820,O0104820,2025-01-28 20:45:36,UPI,590.9,Paid
PAY0104821,O0104821,2025-11-18 11:42:07,Card,632.79,Pending
PAY0104822,O0104822,2024-10-09 07:55:11,Wallet,2936.17,Paid
PAY0104823,O0104823,2024-12-01 23:16:09,NetBanking,1794.06,Paid
PAY0104824,O0104824,2025-07-14 02:06:47,Wallet,1832.97,Paid
PAY0104825,O0104825,2025-11-15 21:51:16,NetBanking,2242.47,Paid
PAY0104826,O0104826,2026-06-05 03:10:31,Card,1851.15,Failed
PAY0104827,O0104827,2024-03-24 12:08:45,UPI,208.13,Paid
PAY0104828,O0104828,2024-02-02 12:10:51,Card,1390.98,Paid
PAY0104829,O0104829,2026-01-17 00:41:31,Wallet,2491.69,Paid
PAY0104830,O0104830,2025-03-20 11:41:51,Wallet,1411.09,Paid
PAY0104831,O0104831,2024-11-17 07:46:59,COD,2172.81,Paid
PAY0104832,O0104832,2024-01-21 10:14:43,COD,4292.55,Paid
PAY0104833,O0104833,2025-01-12 09:22:56,Card,3234.88,Paid
PAY0104834,O0104834,2025-11-19 10:12:31,NetBanking,4719.18,Paid
PAY0104835,O0104835,2025-01-28 21:04:08,Wallet,676.16,Paid
PAY0104836,O0104836,2026-02-13 15:57:48,Card,6863.65,Paid
PAY0104837,O0104837,2025-05-07 22:08:51,COD,269.71,Paid
PAY0104838,O0104838,2024-11-13 12:20:55,Card,3355.8,Paid
PAY0104839,O0104839,2024-07-14 02:41:26,COD,816.69,Paid
PAY0104840,O0104840,2024-06-02 17:49:51,Card,1608.63,Paid
PAY0104841,O0104841,2026-07-09 17:03:33,Wallet,243.33,Paid
PAY0104842,O0104842,2024-10-14 23:20:24,Wallet,421.99,Paid
PAY0104843,O0104843,2024-01-25 07:16:43,COD,194.18,Paid
PAY0104844,O0104844,2024-09-08 02:20:35,Card,966.1,Paid
PAY0104845,O0104845,2024-11-16 19:29:25,COD,2747.39,Paid
PAY0104846,O0104846,2024-10-08 20:03:47,Wallet,2821.01,Paid
PAY0104847,O0104847,2024-03-18 23:30:55,Card,1442.8,Paid
PAY0104848,O0104848,2024-03-02 14:22:06,Card,468.84,Paid
PAY0104849,O0104849,2025-03-06 12:02:54,COD,1215.79,Paid
PAY0104850,O0104850,2025-05-09 22:59:11,NetBanking,1564.9,Paid
PAY0104851,O0104851,2024-04-25 03:06:54,Wallet,1251.36,Paid
PAY0104852,O0104852,2026-08-16 07:11:26,NetBanking,1011.27,Paid
PAY0104853,O0104853,2025-04-09 03:56:19,Card,2652.18,Paid
PAY0104854,O0104854,2024-10-11 16:55:15,Card,1540.69,Paid
PAY0104855,O0104855,2024-09-19 13:23:53,Wallet,1064.1,Failed
PAY0104856,O0104856,2025-06-25 14:51:49,Wallet,554.31,Paid
PAY0104857,O0104857,2025-04-22 01:52:01,NetBanking,1934.31,Paid
PAY0104858,O0104858,2025-05-12 11:38:10,Card,2229.59,Paid
PAY0104859,O0104859,2024-08-10 06:06:30,Wallet,5235.91,Paid
PAY0104860,O0104860,2025-03-24 22:53:09,UPI,2541.3,Failed
PAY0104861,O0104861,2026-03-27 20:03:08,Wallet,148.92,Paid
PAY0104862,O0104862,2024-12-04 07:45:17,Wallet,2144.2,Paid
PAY0104863,O0104863,2025-02-26 16:10:38,UPI,4927.81,Paid
PAY0104864,O0104864,2024-02-01 02:28:14,NetBanking,2877.14,Paid
PAY0104865,O0104865,2025-01-07 02:03:18,NetBanking,3046.59,Paid
PAY0104866,O0104866,2026-05-13 15:10:17,COD,796.3,Paid
PAY0104867,O0104867,2025-09-17 13:35:26,UPI,1384.71,Paid
PAY0104868,O0104868,2024-03-21 02:51:43,UPI,993.79,Paid
PAY0104869,O0104869,2024-02-15 13:59:26,UPI,1115.14,Paid
PAY0104870,O0104870,2026-03-08 08:06:23,COD,3927.81,Paid
PAY0104871,O0104871,2024-04-18 12:46:11,UPI,813.63,Paid
PAY0104872,O0104872,2026-01-14 12:28:26,UPI,3085.72,Paid
PAY0104873,O0104873,2024-05-25 04:30:44,COD,4228.2,Paid
PAY0104874,O0104874,2024-03-26 16:02:47,Wallet,966.79,Paid
PAY0104875,O0104875,2026-08-27 22:50:49,NetBanking,2646.27,Paid
PAY0104876,O0104876,2024-08-02 17:03:05,NetBanking,2273.69,Paid
PAY0104877,O0104877,2024-10-06 15:13:15,Wallet,373.62,Paid
PAY0104878,O0104878,2024-10-20 14:39:57,Card,4294.63,Paid
PAY0104879,O0104879,2024-03-20 19:48:11,NetBanking,1018.26,Failed
PAY0104880,O0104880,2025-03-03 07:29:01,UPI,1002.0,Paid
PAY0104881,O0104881,2025-02-14 16:06:43,NetBanking,2990.73,Paid
PAY0104882,O0104882,2025-06-05 01:33:59,UPI,989.71,Paid
PAY0104883,O0104883,2024-06-24 20:46:48,NetBanking,790.68,Paid
PAY0104884,O0104884,2025-12-16 22:39:28,NetBanking,2230.47,Paid
PAY0104885,O0104885,2025-07-08 04:06:44,NetBanking,2532.69,Paid
PAY0104886,O0104886,2025-06-24 13:51:25,UPI,1283.46,Paid
PAY0104887,O0104887,2025-03-08 12:57:13,COD,926.1,Paid
PAY0104888,O0104888,2024-06-24 07:06:37,Wallet,3492.69,Paid
PAY0104889,O0104889,2026-05-18 04:40:34,Card,957.91,Paid
PAY0104890,O0104890,2026-02-23 12:29:30,Card,6513.13,Paid
PAY0104891,O0104891,2024-07-11 11:59:18,COD,2029.07,Paid
PAY0104892,O0104892,2025-09-03 21:49:54,COD,3415.13,Paid
PAY0104893,O0104893,2025-01-19 07:30:44,COD,497.42,Paid
PAY0104894,O0104894,2025-11-27 12:36:51,Card,1268.64,Paid
PAY0104895,O0104895,2026-04-26 13:07:18,UPI,467.53,Paid
PAY0104896,O0104896,2026-01-09 17:39:45,Wallet,2271.42,Failed
PAY0104897,O0104897,2025-05-29 21:27:26,Wallet,3414.4,Paid
PAY0104898,O0104898,2025-04-09 14:45:13,UPI,3682.75,Paid
PAY0104899,O0104899,2025-05-10 01:06:52,NetBanking,1113.71,Paid
PAY0104900,O0104900,2024-07-18 21:07:34,NetBanking,1482.66,Paid
PAY0104901,O0104901,2024-01-22 13:49:37,Wallet,483.77,Paid
PAY0104902,O0104902,2026-08-17 09:49:45,NetBanking,1119.79,Paid
PAY0104903,O0104903,2026-05-19 21:06:33,Wallet,5277.63,Paid
PAY0104904,O0104904,2025-03-27 16:05:17,NetBanking,1448.21,Paid
PAY0104905,O0104905,2025-11-24 06:49:27,NetBanking,2100.85,Paid
PAY0104906,O0104906,2024-04-17 04:48:05,COD,279.4,Paid
PAY0104907,O0104907,2025-12-02 07:15:43,COD,2462.83,Paid
PAY0104908,O0104908,2025-07-08 15:23:15,UPI,1375.57,Paid
PAY0104909,O0104909,2025-01-27 18:31:35,COD,2520.85,Paid
PAY0104910,O0104910,2024-01-02 11:35:57,NetBanking,2342.98,Paid
PAY0104911,O0104911,2025-07-28 05:32:16,COD,833.81,Paid
PAY0104912,O0104912,2024-12-24 10:36:25,NetBanking,66.23,Paid
PAY0104913,O0104913,2025-10-03 17:26:58,NetBanking,143.53,Paid
PAY0104914,O0104914,2024-06-04 10:00:49,Card,1357.57,Paid
PAY0104915,O0104915,2026-01-21 05:10:42,COD,1737.58,Paid
PAY0104916,O0104916,2025-01-18 22:14:35,Wallet,2655.59,Paid
PAY0104917,O0104917,2025-10-15 03:51:10,UPI,1690.12,Paid
PAY0104918,O0104918,2024-11-07 00:54:12,COD,1618.85,Paid
PAY0104919,O0104919,2025-08-27 08:34:02,Card,1001.25,Paid
PAY0104920,O0104920,2026-07-23 21:02:57,Wallet,2034.45,Paid
PAY0104921,O0104921,2024-04-11 09:53:28,COD,1115.36,Paid
PAY0104922,O0104922,2025-04-13 11:53:04,Wallet,1640.99,Paid
PAY0104923,O0104923,2026-01-31 04:04:40,Wallet,241.34,Paid
PAY0104924,O0104924,2024-12-26 20:33:18,UPI,1146.62,Paid
PAY0104925,O0104925,2026-05-19 20:37:33,Card,3265.39,Failed
PAY0104926,O0104926,2024-10-12 18:59:21,NetBanking,436.53,Paid
PAY0104927,O0104927,2025-04-15 07:25:52,Wallet,2189.93,Paid
PAY0104928,O0104928,2025-09-08 01:50:20,Card,1536.47,Paid
PAY0104929,O0104929,2024-01-15 11:16:37,Card,71.05,Paid
PAY0104930,O0104930,2025-12-05 22:53:29,UPI,1138.95,Paid
PAY0104931,O0104931,2026-04-23 00:08:46,UPI,1470.48,Paid
PAY0104932,O0104932,2025-03-25 21:37:42,COD,374.34,Paid
PAY0104933,O0104933,2025-11-02 19:19:25,Card,1587.98,Paid
PAY0104934,O0104934,2024-01-16 19:57:37,UPI,2248.09,Paid
PAY0104935,O0104935,2025-10-05 06:18:33,NetBanking,269.47,Paid
PAY0104936,O0104936,2025-01-30 01:12:53,UPI,572.71,Paid
PAY0104937,O0104937,2025-06-15 02:04:42,UPI,2630.31,Paid
PAY0104938,O0104938,2024-02-15 06:49:10,COD,2770.57,Paid
PAY0104939,O0104939,2026-02-12 07:23:14,UPI,704.05,Pending
PAY0104940,O0104940,2024-03-25 18:55:26,Card,31.59,Paid
PAY0104941,O0104941,2025-08-26 20:35:58,COD,1584.24,Paid
PAY0104942,O0104942,2025-06-13 02:15:35,COD,1162.11,Paid
PAY0104943,O0104943,2025-03-28 23:04:09,NetBanking,3915.1,Paid
PAY0104944,O0104944,2026-05-04 18:41:27,Wallet,3424.36,Paid
PAY0104945,O0104945,2024-06-01 16:15:44,NetBanking,1187.59,Paid
PAY0104946,O0104946,2026-02-26 12:48:17,COD,1509.49,Paid
PAY0104947,O0104947,2026-08-20 23:12:44,Card,1244.4,Pending
PAY0104948,O0104948,2026-01-21 00:46:23,UPI,402.3,Paid
PAY0104949,O0104949,2024-02-07 11:14:03,Card,1033.75,Paid
PAY0104950,O0104950,2026-02-09 15:06:35,NetBanking,3085.38,Paid
PAY0104951,O0104951,2025-06-12 11:16:43,Card,2762.4,Paid
PAY0104952,O0104952,2024-09-28 00:14:44,UPI,3870.76,Paid
PAY0104953,O0104953,2024-11-29 17:23:36,UPI,467.86,Paid
PAY0104954,O0104954,2025-08-14 12:13:40,COD,1226.7,Paid
PAY0104955,O0104955,2024-10-13 19:53:03,NetBanking,3963.81,Paid
PAY0104956,O0104956,2026-08-29 04:13:09,UPI,234.11,Paid
PAY0104957,O0104957,2025-01-18 21:52:39,Wallet,1086.93,Paid
PAY0104958,O0104958,2024-05-21 15:49:25,Card,1393.11,Paid
PAY0104959,O0104959,2024-12-27 11:38:21,NetBanking,1531.06,Failed
PAY0104960,O0104960,2025-09-17 10:34:12,Card,2989.69,Paid
PAY0104961,O0104961,2025-04-11 12:16:35,Card,2372.43,Paid
PAY0104962,O0104962,2025-01-27 20:39:16,COD,1291.54,Paid
PAY0104963,O0104963,2026-08-14 05:58:35,Wallet,884.84,Paid
PAY0104964,O0104964,2025-04-25 21:26:46,UPI,747.31,Paid
PAY0104965,O0104965,2025-08-28 06:16:03,NetBanking,4886.31,Paid
PAY0104966,O0104966,2026-05-28 21:46:45,NetBanking,2014.7,Paid
PAY0104967,O0104967,2025-04-23 04:17:46,Card,2456.49,Pending
PAY0104968,O0104968,2025-06-26 10:58:04,COD,2820.85,Paid
PAY0104969,O0104969,2025-03-18 19:58:50,UPI,1371.26,Paid
PAY0104970,O0104970,2024-09-20 03:21:20,NetBanking,1751.28,Paid
PAY0104971,O0104971,2025-03-21 17:38:25,Card,2849.07,Paid
PAY0104972,O0104972,2026-06-25 21:17:44,Card,766.27,Pending
PAY0104973,O0104973,2026-05-23 21:22:29,COD,2077.33,Paid
PAY0104974,O0104974,2024-05-07 01:14:55,Card,475.13,Paid
PAY0104975,O0104975,2024-09-06 05:26:41,Wallet,2593.99,Paid
PAY0104976,O0104976,2026-06-10 22:57:53,Card,1590.09,Failed
PAY0104977,O0104977,2024-12-22 15:54:53,NetBanking,3254.33,Paid
PAY0104978,O0104978,2025-08-22 23:42:07,Card,1071.62,Paid
PAY0104979,O0104979,2024-03-12 21:44:45,COD,786.79,Paid
PAY0104980,O0104980,2025-04-01 07:03:52,COD,596.32,Paid
PAY0104981,O0104981,2025-04-18 13:39:58,NetBanking,939.54,Paid
PAY0104982,O0104982,2024-04-11 03:13:59,COD,3291.32,Paid
PAY0104983,O0104983,2025-01-13 22:11:23,Card,1194.78,Paid
PAY0104984,O0104984,2025-06-03 06:09:37,COD,1724.53,Pending
PAY0104985,O0104985,2025-01-26 21:15:42,Wallet,2670.77,Paid
PAY0104986,O0104986,2026-08-21 01:24:18,COD,920.68,Paid
PAY0104987,O0104987,2026-05-02 03:18:31,COD,5500.89,Paid
PAY0104988,O0104988,2024-10-07 18:56:13,Wallet,342.96,Paid
PAY0104989,O0104989,2025-11-29 15:03:41,Card,2350.63,Paid
PAY0104990,O0104990,2025-06-14 11:17:19,NetBanking,332.3,Pending
PAY0104991,O0104991,2024-05-09 15:53:49,NetBanking,4068.62,Paid
PAY0104992,O0104992,2024-11-26 17:43:13,Card,1784.92,Paid
PAY0104993,O0104993,2024-03-20 08:46:01,COD,2017.4,Paid
PAY0104994,O0104994,2025-06-19 07:16:17,Card,1633.31,Paid
PAY0104995,O0104995,2025-09-27 21:59:17,COD,265.27,Paid
PAY0104996,O0104996,2025-03-03 09:01:17,COD,1451.74,Paid
PAY0104997,O0104997,2024-11-06 15:24:51,COD,975.55,Failed
PAY0104998,O0104998,2024-01-07 01:09:24,Wallet,7635.52,Paid
PAY0104999,O0104999,2024-10-11 17:28:48,COD,1548.5,Paid
PAY0105000,O0105000,2025-04-15 07:24:07,NetBanking,78.58,Paid
PAY0105001,O0105001,2026-06-10 14:44:37,NetBanking,2741.53,Paid
PAY0105002,O0105002,2025-04-10 20:01:04,NetBanking,7268.92,Paid
PAY0105003,O0105003,2024-05-03 03:40:12,UPI,1502.99,Paid
PAY0105004,O0105004,2026-03-05 18:14:05,NetBanking,490.78,Paid
PAY0105005,O0105005,2024-08-13 09:20:00,Card,1249.65,Paid
PAY0105006,O0105006,2024-06-27 12:09:48,COD,667.01,Paid
PAY0105007,O0105007,2024-09-07 10:18:49,NetBanking,963.94,Paid
PAY0105008,O0105008,2024-03-05 09:09:27,Card,2226.97,Paid
PAY0105009,O0105009,2026-06-08 11:50:02,Card,2293.28,Paid
PAY0105010,O0105010,2024-01-16 21:48:26,UPI,1299.48,Paid
PAY0105011,O0105011,2025-10-04 19:46:04,Wallet,529.06,Paid
PAY0105012,O0105012,2025-07-23 09:36:14,UPI,5046.73,Pending
PAY0105013,O0105013,2024-04-16 04:40:47,COD,1247.46,Paid
PAY0105014,O0105014,2024-03-08 22:10:12,Card,1565.07,Paid
PAY0105015,O0105015,2026-06-19 14:36:13,Card,2073.2,Paid
PAY0105016,O0105016,2025-02-05 14:35:35,NetBanking,992.13,Paid
PAY0105017,O0105017,2024-04-04 00:47:39,UPI,1649.39,Paid
PAY0105018,O0105018,2024-06-05 02:02:13,Wallet,2736.85,Paid
PAY0105019,O0105019,2025-03-31 13:39:43,COD,1363.94,Paid
PAY0105020,O0105020,2025-06-03 19:44:31,NetBanking,1367.53,Paid
PAY0105021,O0105021,2024-03-27 08:03:24,UPI,1299.18,Paid
PAY0105022,O0105022,2026-04-08 20:28:50,UPI,3968.07,Paid
PAY0105023,O0105023,2026-07-06 12:17:13,Wallet,1191.87,Paid
PAY0105024,O0105024,2025-03-27 12:57:49,UPI,3744.88,Paid
PAY0105025,O0105025,2024-10-08 18:31:08,Wallet,340.47,Paid
PAY0105026,O0105026,2025-08-01 13:59:43,UPI,1270.24,Paid
PAY0105027,O0105027,2026-07-12 15:28:26,NetBanking,1060.76,Paid
PAY0105028,O0105028,2024-07-24 18:29:37,COD,569.14,Paid
PAY0105029,O0105029,2025-10-02 00:18:22,COD,1119.83,Paid
PAY0105030,O0105030,2024-04-23 20:12:30,NetBanking,160.73,Paid
PAY0105031,O0105031,2025-08-05 12:43:32,Wallet,1077.54,Paid
PAY0105032,O0105032,2024-03-02 16:11:33,UPI,1469.09,Paid
PAY0105033,O0105033,2025-03-31 00:12:38,COD,1130.76,Paid
PAY0105034,O0105034,2025-03-02 01:10:25,NetBanking,4356.95,Failed
PAY0105035,O0105035,2024-12-22 02:10:52,Card,2395.15,Paid
PAY0105036,O0105036,2025-08-02 14:45:57,UPI,903.12,Paid
PAY0105037,O0105037,2024-10-28 02:26:28,Card,1808.55,Paid
PAY0105038,O0105038,2026-08-26 04:42:26,UPI,3571.05,Paid
PAY0105039,O0105039,2024-11-21 04:53:23,Wallet,1815.18,Paid
PAY0105040,O0105040,2025-01-29 09:02:03,NetBanking,2865.98,Paid
PAY0105041,O0105041,2024-03-02 03:50:06,UPI,2030.38,Paid
PAY0105042,O0105042,2025-12-16 07:43:03,COD,2542.33,Paid
PAY0105043,O0105043,2025-03-16 03:13:33,COD,2607.57,Paid
PAY0105044,O0105044,2026-08-29 21:28:42,NetBanking,762.37,Paid
PAY0105045,O0105045,2024-07-24 11:05:24,NetBanking,3528.8,Paid
PAY0105046,O0105046,2024-06-26 17:45:51,COD,4655.15,Paid
PAY0105047,O0105047,2026-03-28 08:32:31,UPI,179.97,Paid
PAY0105048,O0105048,2024-09-07 11:57:32,NetBanking,1658.75,Failed
PAY0105049,O0105049,2024-05-10 15:56:00,NetBanking,702.86,Paid
PAY0105050,O0105050,2024-10-09 14:28:09,COD,1606.7,Paid
PAY0105051,O0105051,2025-07-03 08:04:26,Wallet,443.97,Paid
PAY0105052,O0105052,2025-03-04 20:51:22,UPI,629.9,Paid
PAY0105053,O0105053,2024-01-19 11:49:48,Wallet,592.51,Paid
PAY0105054,O0105054,2024-02-02 09:27:05,UPI,3391.52,Paid
PAY0105055,O0105055,2025-10-19 11:36:57,Card,3149.14,Paid
PAY0105056,O0105056,2026-05-18 19:32:00,NetBanking,984.18,Paid
PAY0105057,O0105057,2026-02-10 11:13:45,UPI,892.62,Paid
PAY0105058,O0105058,2025-09-04 10:53:02,Wallet,707.76,Paid
PAY0105059,O0105059,2024-05-16 04:25:06,NetBanking,5027.76,Failed
PAY0105060,O0105060,2024-04-13 09:33:35,Card,2706.71,Paid
PAY0105061,O0105061,2024-01-20 17:56:47,COD,2699.04,Pending
PAY0105062,O0105062,2024-05-07 11:18:41,UPI,1900.25,Paid
PAY0105063,O0105063,2026-02-08 21:11:13,UPI,382.98,Paid
PAY0105064,O0105064,2026-03-30 19:24:18,NetBanking,861.68,Paid
PAY0105065,O0105065,2024-12-03 16:20:30,Card,1664.23,Paid
PAY0105066,O0105066,2024-08-04 22:04:21,Card,1072.16,Paid
PAY0105067,O0105067,2026-01-16 19:03:27,NetBanking,1447.06,Paid
PAY0105068,O0105068,2024-01-30 01:55:52,NetBanking,564.18,Pending
