order_id,customer_id,order_datetime,order_status,sales_channel,payment_method,item_count,gross_sales,net_sales,shipping_fee,order_total,delivery_days
O0100095,CUST14906,2024-01-05 23:21:30,Completed,Organic,UPI,3,3595.92,3093.99,149,3242.99,3
O0100096,CUST01652,2026-01-02 03:54:41,Completed,Referral,Card,1,81.32,81.32,0,81.32,7
O0100097,CUST17997,2025-11-03 14:40:13,Completed,Paid Search,Card,1,1455.18,1264.26,99,1363.26,3
O0100098,CUST20014,2025-07-23 12:12:04,Completed,Organic,NetBanking,3,6475.48,5578.48,49,5627.48,4
O0100099,CUST10529,2024-09-04 15:14:50,Completed,Partner,COD,1,358.3,325.37,0,325.37,1
O0100100,CUST12930,2026-04-06 09:34:39,Completed,Referral,NetBanking,3,3256.67,2656.38,0,2656.38,2
O0100101,CUST13127,2026-05-30 15:05:40,Completed,Referral,Card,1,1382.79,1239.39,149,1388.39,7
O0100102,CUST15534,2025-11-19 10:27:38,Returned,Social,Card,1,842.89,788.78,149,937.78,5
O0100103,CUST20751,2026-01-22 13:45:45,Completed,Email,Wallet,1,396.9,357.92,149,506.92,5
O0100104,CUST04228,2026-05-31 15:58:43,Returned,Partner,Wallet,1,200.41,164.88,149,313.88,3
O0100105,CUST24067,2026-08-18 14:20:38,Completed,Partner,Card,1,3286.74,2824.3,149,2973.3,3
O0100106,CUST16071,2024-01-03 23:08:58,Completed,Organic,Wallet,1,552.71,494.79,149,643.79,2
O0100107,CUST20159,2024-10-18 04:50:24,Completed,Social,UPI,1,640.07,553.21,0,553.21,2
O0100108,CUST18722,2024-03-15 06:42:22,Returned,Partner,COD,2,1045.82,1023.39,79,1102.39,5
O0100109,CUST01778,2025-08-09 03:49:37,Completed,Partner,Card,2,1029.19,898.77,0,898.77,5
O0100110,CUST12223,2026-07-20 08:43:19,Completed,Referral,COD,1,1299.07,1182.28,0,1182.28,4
O0100111,CUST09985,2024-09-04 18:05:57,Returned,Social,NetBanking,2,3245.6,3029.04,149,3178.04,1
O0100112,CUST13985,2025-08-04 07:30:47,Completed,Email,UPI,1,1007.5,764.79,0,764.79,6
O0100113,CUST04450,2026-05-14 06:51:37,Completed,Paid Search,Card,1,2870.44,2473.75,99,2572.75,2
O0100114,CUST12183,2025-02-06 14:26:38,Completed,Email,NetBanking,3,2887.43,2721.26,79,2800.26,1
O0100115,CUST12277,2024-04-14 11:42:28,Completed,Organic,UPI,1,1244.01,1147.85,149,1296.85,5
O0100116,CUST17035,2024-06-13 11:38:44,Completed,Referral,UPI,1,1483.32,1342.85,149,1491.85,5
O0100117,CUST09355,2025-12-13 17:57:28,Pending,Referral,Wallet,1,2439.27,2078.26,79,2157.26,4
O0100118,CUST12928,2025-09-25 17:19:25,Completed,Organic,Wallet,1,909.53,815.85,79,894.85,6
O0100119,CUST07834,2024-06-18 18:14:11,Completed,Social,Wallet,2,1290.83,1144.79,149,1293.79,3
O0100120,CUST23969,2024-12-27 10:46:50,Completed,Social,Wallet,1,451.76,438.48,79,517.48,4
O0100121,CUST09983,2024-06-24 02:53:40,Completed,Social,Card,3,1969.53,1762.51,149,1911.51,6
O0100122,CUST10119,2026-01-20 01:45:44,Completed,Email,COD,4,4153.1,3729.51,49,3778.51,1
O0100123,CUST12949,2025-08-27 22:55:13,Completed,Referral,COD,3,2135.0,1871.93,99,1970.93,5
O0100124,CUST01297,2026-08-19 06:54:07,Completed,Social,NetBanking,3,2069.22,1807.19,149,1956.19,9
O0100125,CUST05936,2025-02-01 15:06:15,Completed,Organic,NetBanking,1,945.73,796.12,149,945.12,4
O0100126,CUST23372,2025-01-23 09:43:38,Completed,Referral,Card,2,1558.6,1427.25,49,1476.25,3
O0100127,CUST22236,2026-06-24 00:41:23,Completed,Paid Search,Card,1,43.17,40.38,0,40.38,2
O0100128,CUST21510,2024-10-24 00:18:45,Completed,Organic,UPI,1,1195.64,1052.04,49,1101.04,7
O0100129,CUST13712,2026-02-26 03:09:55,Completed,Partner,Wallet,2,1681.79,1491.31,79,1570.31,3
O0100130,CUST10908,2024-07-29 05:24:24,Completed,Email,UPI,1,1363.0,1206.8,79,1285.8,3
O0100131,CUST05271,2026-05-02 03:52:50,Completed,Social,Card,2,4718.14,3967.72,99,4066.72,3
O0100132,CUST24674,2024-10-10 22:53:09,Completed,Referral,Wallet,2,2502.3,2136.58,99,2235.58,1
O0100133,CUST14392,2024-03-28 12:09:08,Cancelled,Referral,Card,3,1123.45,1084.05,79,1163.05,4
O0100134,CUST10937,2024-01-30 07:21:03,Returned,Paid Search,NetBanking,2,687.15,643.74,99,742.74,5
O0100135,CUST06138,2025-11-29 12:27:53,Completed,Partner,Card,2,1887.9,1699.99,149,1848.99,9
O0100136,CUST20643,2024-11-05 02:58:23,Completed,Email,Card,3,2904.34,2428.85,0,2428.85,2
O0100137,CUST12405,2024-12-03 11:21:57,Completed,Email,Wallet,3,6199.63,5839.27,99,5938.27,6
O0100138,CUST20277,2025-12-02 02:15:26,Completed,Referral,Card,2,2337.83,2113.37,0,2113.37,3
O0100139,CUST11122,2025-12-08 23:00:55,Completed,Partner,COD,1,490.49,416.62,49,465.62,9
O0100140,CUST02155,2024-05-12 01:40:33,Completed,Referral,Wallet,1,91.94,74.85,79,153.85,9
O0100141,CUST23522,2025-08-24 10:18:51,Completed,Organic,NetBanking,1,1700.72,1597.15,0,1597.15,5
O0100142,CUST10954,2024-12-25 04:52:07,Completed,Partner,UPI,2,1373.5,1351.62,49,1400.62,5
O0100143,CUST06963,2025-04-03 01:47:08,Completed,Partner,UPI,2,701.74,630.83,99,729.83,4
O0100144,CUST12714,2025-12-17 19:49:48,Completed,Social,NetBanking,1,4119.64,3764.94,79,3843.94,7
O0100145,CUST15144,2025-01-20 20:34:37,Completed,Social,Wallet,2,1815.16,1681.09,79,1760.09,8
O0100146,CUST00864,2026-08-18 09:50:40,Completed,Referral,Card,2,3200.58,2956.76,0,2956.76,2
O0100147,CUST00010,2026-08-25 04:45:15,Returned,Social,Wallet,1,2441.36,2008.75,49,2057.75,2
O0100148,CUST10747,2025-12-06 07:46:04,Completed,Organic,NetBanking,2,1372.12,1303.5,0,1303.5,1
O0100149,CUST00733,2026-08-18 22:16:16,Completed,Partner,Wallet,3,4526.04,4027.31,99,4126.31,4
O0100150,CUST22139,2024-09-16 00:32:55,Completed,Social,UPI,2,2787.85,2550.86,99,2649.86,6
O0100151,CUST15302,2024-12-06 00:42:43,Completed,Organic,NetBanking,2,820.99,715.24,99,814.24,8
O0100152,CUST00477,2025-11-26 00:21:51,Completed,Email,UPI,4,2681.73,2285.73,99,2384.73,5
O0100153,CUST00468,2026-08-04 18:17:08,Completed,Email,COD,1,1018.66,885.52,0,885.52,5
O0100154,CUST08839,2025-10-28 04:02:22,Completed,Referral,COD,2,2927.95,2542.67,49,2591.67,6
O0100155,CUST24853,2026-05-17 13:11:33,Pending,Referral,COD,3,2701.77,2364.34,79,2443.34,3
O0100156,CUST19573,2025-04-10 08:14:05,Returned,Paid Search,COD,1,1947.46,1638.98,149,1787.98,6
O0100157,CUST18125,2025-09-30 12:17:30,Completed,Referral,COD,2,1942.76,1469.36,99,1568.36,2
O0100158,CUST22979,2026-08-21 19:05:02,Pending,Social,NetBanking,1,1136.19,1119.83,149,1268.83,4
O0100159,CUST07190,2024-06-07 07:34:34,Cancelled,Referral,Card,3,6699.54,6291.88,99,6390.88,4
O0100160,CUST01843,2024-02-18 09:47:49,Completed,Email,NetBanking,2,786.9,612.37,49,661.37,4
O0100161,CUST23650,2025-07-25 02:49:31,Completed,Referral,COD,1,132.46,120.51,0,120.51,6
O0100162,CUST21064,2024-10-06 08:07:09,Returned,Partner,UPI,1,1244.01,1134.29,0,1134.29,4
O0100163,CUST23147,2024-04-17 14:44:01,Completed,Social,COD,1,715.07,477.81,49,526.81,5
O0100164,CUST20052,2026-05-11 09:25:44,Completed,Paid Search,Card,1,504.16,444.42,49,493.42,3
O0100165,CUST18522,2026-08-30 13:44:58,Completed,Social,UPI,1,1654.7,1482.11,149,1631.11,4
O0100166,CUST03145,2026-02-26 18:53:23,Completed,Social,Wallet,1,2528.56,2282.78,49,2331.78,5
O0100167,CUST04813,2025-12-21 08:40:48,Completed,Social,COD,1,1188.93,911.43,49,960.43,6
O0100168,CUST03007,2025-05-15 09:32:17,Completed,Organic,Card,2,1834.69,1695.64,49,1744.64,3
O0100169,CUST04053,2026-03-23 03:32:34,Completed,Social,COD,1,575.78,528.39,149,677.39,7
O0100170,CUST10795,2025-05-17 06:47:40,Completed,Referral,COD,1,1088.72,1038.42,79,1117.42,4
O0100171,CUST22275,2026-07-14 12:23:06,Completed,Organic,Wallet,1,306.49,272.96,49,321.96,6
O0100172,CUST00284,2024-01-16 13:32:31,Completed,Paid Search,NetBanking,2,2465.67,2333.63,149,2482.63,4
O0100173,CUST02567,2026-02-04 08:04:29,Completed,Partner,UPI,1,815.61,668.96,0,668.96,5
O0100174,CUST05794,2024-03-14 05:42:16,Completed,Email,Card,1,1308.78,947.56,79,1026.56,3
O0100175,CUST01462,2024-02-08 19:48:00,Returned,Organic,Card,3,2405.27,1980.03,49,2029.03,7
O0100176,CUST19457,2025-03-22 11:27:26,Completed,Social,NetBanking,3,3374.56,3044.43,149,3193.43,4
O0100177,CUST02152,2025-02-25 21:13:27,Cancelled,Paid Search,NetBanking,1,775.24,602.44,49,651.44,5
O0100178,CUST12430,2026-06-07 16:27:12,Completed,Social,COD,2,2912.11,2561.11,149,2710.11,3
O0100179,CUST05786,2026-08-12 06:43:12,Completed,Email,COD,1,2097.52,1894.48,0,1894.48,3
O0100180,CUST04614,2024-11-08 22:22:59,Completed,Social,Wallet,2,1830.6,1577.56,79,1656.56,6
O0100181,CUST13940,2026-02-28 17:54:48,Completed,Partner,Card,3,2757.44,2438.57,149,2587.57,1
O0100182,CUST04846,2026-04-07 12:03:49,Completed,Referral,Card,1,655.11,574.92,99,673.92,6
O0100183,CUST01747,2024-12-31 09:01:58,Completed,Paid Search,NetBanking,1,480.45,384.79,149,533.79,4
O0100184,CUST14383,2024-08-04 14:40:17,Completed,Referral,UPI,1,728.4,652.65,149,801.65,5
O0100185,CUST22294,2026-08-18 15:46:57,Completed,Paid Search,COD,1,927.99,866.09,149,1015.09,6
O0100186,CUST06214,2025-11-13 05:11:19,Completed,Paid Search,UPI,1,606.9,552.89,0,552.89,1
O0100187,CUST03445,2024-10-31 21:20:48,Completed,Partner,UPI,1,933.01,795.76,49,844.76,8
O0100188,CUST24881,2026-01-18 01:56:16,Completed,Partner,Card,2,2012.28,1701.79,79,1780.79,6
O0100189,CUST18483,2025-12-21 14:28:34,Pending,Email,Card,3,1979.45,1743.8,79,1822.8,4
O0100190,CUST17880,2026-06-21 16:55:10,Completed,Referral,Card,2,1792.4,1749.44,149,1898.44,1
O0100191,CUST14833,2026-07-07 01:24:17,Completed,Referral,NetBanking,1,970.64,770.88,49,819.88,6
O0100192,CUST14872,2024-08-03 05:18:50,Completed,Email,UPI,1,1167.29,1167.29,149,1316.29,6
O0100193,CUST13533,2026-08-13 18:26:01,Completed,Social,Card,2,1982.9,1866.69,79,1945.69,4
O0100194,CUST01288,2025-12-24 19:09:33,Completed,Paid Search,Wallet,3,1621.42,1408.33,149,1557.33,1
O0100195,CUST20420,2025-08-17 11:17:56,Completed,Organic,Wallet,1,602.31,564.48,149,713.48,3
O0100196,CUST12944,2024-10-06 08:00:30,Cancelled,Paid Search,Card,2,1805.68,1692.9,49,1741.9,5
O0100197,CUST22603,2025-02-15 04:32:27,Completed,Paid Search,Card,3,3796.7,3500.38,49,3549.38,5
O0100198,CUST24970,2025-10-12 11:20:09,Completed,Email,NetBanking,1,1481.52,1481.52,99,1580.52,2
O0100199,CUST13454,2025-12-15 19:14:03,Completed,Referral,Wallet,2,1803.31,1578.58,0,1578.58,4
O0100200,CUST17946,2025-10-17 15:26:14,Returned,Organic,UPI,2,1603.86,1320.06,49,1369.06,4
O0100201,CUST08248,2025-04-08 22:42:42,Completed,Organic,Wallet,1,394.39,376.45,79,455.45,3
O0100202,CUST01496,2024-07-05 01:00:21,Completed,Organic,Wallet,2,2307.71,2116.67,79,2195.67,1
O0100203,CUST15822,2025-08-12 20:45:40,Completed,Email,Card,4,3999.55,3455.33,99,3554.33,4
O0100204,CUST23279,2025-01-26 02:36:27,Returned,Referral,COD,1,180.64,156.2,99,255.2,3
O0100205,CUST22325,2024-04-30 02:26:52,Returned,Partner,COD,1,993.96,898.94,99,997.94,4
O0100206,CUST18048,2026-08-28 05:45:52,Completed,Social,Wallet,1,817.23,708.87,49,757.87,5
O0100207,CUST01061,2024-06-26 18:03:11,Completed,Referral,UPI,1,81.65,69.66,79,148.66,3
O0100208,CUST14239,2025-12-07 08:00:05,Completed,Paid Search,NetBanking,1,933.01,839.24,149,988.24,5
O0100209,CUST01336,2024-07-16 12:48:56,Pending,Social,Card,4,3520.09,3214.46,0,3214.46,3
O0100210,CUST14740,2024-07-14 12:40:02,Returned,Social,COD,1,1163.95,1026.49,99,1125.49,2
O0100211,CUST23191,2025-08-31 12:00:40,Completed,Paid Search,Wallet,1,3052.4,2795.69,0,2795.69,3
O0100212,CUST03242,2024-06-22 01:17:08,Completed,Referral,NetBanking,3,5176.31,4763.27,0,4763.27,2
O0100213,CUST08041,2025-12-15 03:27:20,Completed,Social,UPI,5,4530.53,4258.01,49,4307.01,3
O0100214,CUST15024,2024-10-20 10:53:27,Completed,Referral,UPI,2,3883.95,3687.69,149,3836.69,8
O0100215,CUST07772,2025-12-10 18:05:47,Completed,Email,Wallet,2,2057.49,1648.36,79,1727.36,3
O0100216,CUST17429,2026-07-30 23:40:00,Completed,Organic,Card,1,1359.7,1040.85,0,1040.85,3
O0100217,CUST03767,2025-02-08 19:28:06,Completed,Email,UPI,2,1928.36,1763.28,49,1812.28,3
O0100218,CUST19552,2026-01-27 15:40:04,Completed,Email,Wallet,2,1295.81,1133.31,99,1232.31,6
O0100219,CUST05074,2025-11-23 22:58:48,Completed,Email,COD,3,2180.38,1814.16,49,1863.16,7
O0100220,CUST03246,2025-05-19 12:45:13,Completed,Email,UPI,2,1747.28,1562.06,0,1562.06,1
O0100221,CUST03638,2025-03-27 00:03:06,Completed,Partner,COD,1,1282.25,1195.44,99,1294.44,3
O0100222,CUST09911,2024-11-12 12:08:15,Completed,Organic,NetBanking,3,1140.54,1061.9,49,1110.9,4
O0100223,CUST12121,2026-02-21 06:29:30,Completed,Referral,Card,1,1295.9,1191.58,99,1290.58,6
O0100224,CUST13305,2026-02-08 10:05:09,Completed,Referral,COD,2,991.98,811.42,99,910.42,4
O0100225,CUST22101,2024-10-06 00:50:42,Returned,Partner,NetBanking,4,2625.44,2434.88,0,2434.88,5
O0100226,CUST15580,2024-03-27 22:00:05,Completed,Referral,UPI,2,1543.64,1489.6,0,1489.6,4
O0100227,CUST10021,2024-12-05 04:27:07,Completed,Referral,Wallet,5,5638.14,5040.9,0,5040.9,5
O0100228,CUST20217,2025-05-25 18:14:15,Completed,Referral,Wallet,3,1922.31,1745.18,49,1794.18,3
O0100229,CUST02553,2025-04-11 12:12:09,Completed,Organic,Card,5,7284.77,7189.84,49,7238.84,5
O0100230,CUST06501,2024-02-24 20:52:14,Returned,Referral,Card,1,1064.3,969.05,149,1118.05,5
O0100231,CUST00955,2026-08-24 15:25:48,Completed,Paid Search,COD,3,4330.77,3813.69,99,3912.69,5
O0100232,CUST12790,2024-03-18 17:46:40,Completed,Social,Card,1,2452.28,2352.96,149,2501.96,1
O0100233,CUST22158,2024-03-13 09:36:20,Completed,Email,Wallet,1,1028.22,911.0,79,990.0,6
O0100234,CUST05968,2024-02-05 12:58:22,Completed,Referral,Card,1,975.3,828.32,149,977.32,6
O0100235,CUST20652,2026-04-01 09:55:47,Completed,Organic,NetBanking,3,953.85,835.31,79,914.31,4
O0100236,CUST06282,2024-09-08 08:02:08,Completed,Email,Wallet,1,2295.48,1890.56,49,1939.56,1
O0100237,CUST00850,2025-09-17 21:42:59,Completed,Paid Search,Wallet,2,743.23,647.29,149,796.29,4
O0100238,CUST20524,2025-09-10 06:51:35,Completed,Email,COD,2,1693.25,1548.83,49,1597.83,6
O0100239,CUST05381,2026-04-28 23:40:02,Completed,Partner,UPI,4,3658.81,3107.49,79,3186.49,5
O0100240,CUST06544,2025-01-29 11:54:25,Completed,Organic,UPI,2,4032.1,3676.31,99,3775.31,4
O0100241,CUST24409,2025-08-16 13:43:33,Completed,Partner,NetBanking,2,1326.48,1144.32,79,1223.32,4
O0100242,CUST24390,2025-03-25 13:51:32,Completed,Referral,COD,3,2299.61,1989.56,79,2068.56,6
O0100243,CUST24081,2024-06-24 20:31:18,Completed,Email,UPI,1,333.41,304.24,49,353.24,4
O0100244,CUST15113,2024-01-18 10:14:13,Completed,Social,Wallet,1,1365.58,1315.19,0,1315.19,9
O0100245,CUST06738,2024-01-14 22:11:43,Completed,Referral,Wallet,1,997.1,926.8,149,1075.8,4
O0100246,CUST24344,2025-11-13 08:00:34,Completed,Social,Wallet,2,910.18,879.6,99,978.6,7
O0100247,CUST09834,2025-11-05 16:24:21,Completed,Referral,Card,1,29.22,26.1,49,75.1,5
O0100248,CUST00609,2024-04-05 08:41:16,Completed,Partner,COD,1,2597.98,2329.35,49,2378.35,4
O0100249,CUST00014,2025-06-17 10:41:49,Pending,Organic,UPI,3,5438.41,5358.04,49,5407.04,6
O0100250,CUST21497,2026-01-24 10:06:45,Completed,Paid Search,COD,3,1856.03,1617.21,0,1617.21,4
O0100251,CUST03360,2024-07-18 06:51:57,Returned,Organic,NetBanking,4,6005.84,5334.55,0,5334.55,2
O0100252,CUST21212,2025-08-22 19:02:03,Completed,Referral,Wallet,2,1203.9,993.42,49,1042.42,6
O0100253,CUST06863,2026-01-23 01:26:38,Completed,Social,Wallet,1,1088.72,979.63,99,1078.63,1
O0100254,CUST19171,2026-07-31 14:43:33,Pending,Organic,Card,2,852.47,734.58,99,833.58,5
O0100255,CUST01672,2025-08-25 11:47:44,Completed,Email,Wallet,2,2783.48,2374.82,99,2473.82,6
O0100256,CUST17686,2024-09-11 02:48:24,Completed,Organic,Card,1,2648.3,2370.23,99,2469.23,4
O0100257,CUST20383,2024-08-19 10:19:46,Completed,Paid Search,Wallet,1,750.87,667.0,49,716.0,7
O0100258,CUST06843,2026-06-01 15:57:01,Completed,Organic,Wallet,2,2651.45,2259.42,149,2408.42,6
O0100259,CUST12406,2024-07-29 08:00:38,Cancelled,Referral,Wallet,2,947.18,746.62,0,746.62,5
O0100260,CUST16621,2025-12-12 23:17:50,Returned,Email,Card,3,2135.58,1781.8,0,1781.8,3
O0100261,CUST15915,2025-06-06 07:21:13,Completed,Organic,COD,1,1299.72,1048.35,79,1127.35,4
O0100262,CUST17865,2025-12-17 11:56:24,Completed,Organic,UPI,1,1450.15,1402.3,99,1501.3,5
O0100263,CUST20167,2024-10-04 09:36:11,Completed,Referral,Wallet,2,1617.39,1210.74,49,1259.74,4
O0100264,CUST03045,2025-07-03 17:18:46,Completed,Partner,COD,1,1493.82,1213.73,149,1362.73,4
O0100265,CUST02242,2026-07-03 08:53:49,Completed,Social,Card,1,1301.15,1152.82,79,1231.82,7
O0100266,CUST20940,2024-08-26 07:59:10,Returned,Referral,Card,1,1166.9,1114.27,49,1163.27,8
O0100267,CUST02201,2024-08-07 11:18:52,Completed,Email,Card,2,1973.34,1750.67,149,1899.67,2
O0100268,CUST08680,2024-09-01 02:24:43,Pending,Email,NetBanking,1,1021.32,893.14,0,893.14,2
O0100269,CUST13660,2026-06-20 22:19:34,Completed,Paid Search,Wallet,1,584.86,525.32,99,624.32,1
O0100270,CUST06180,2024-09-03 08:42:43,Returned,Paid Search,Card,1,296.82,215.31,149,364.31,1
O0100271,CUST03731,2024-05-30 07:29:08,Cancelled,Referral,NetBanking,1,160.0,145.94,99,244.94,4
O0100272,CUST21594,2025-12-28 13:41:49,Completed,Paid Search,COD,1,575.07,472.77,149,621.77,2
O0100273,CUST24340,2026-04-25 19:08:24,Pending,Email,COD,2,1100.11,889.77,99,988.77,5
O0100274,CUST11447,2026-04-25 14:10:17,Completed,Partner,UPI,1,1071.81,1052.52,149,1201.52,2
O0100275,CUST02603,2026-04-30 07:57:39,Completed,Organic,Card,1,294.44,276.24,79,355.24,3
O0100276,CUST09687,2025-11-07 01:42:06,Completed,Organic,NetBanking,4,2340.64,2064.77,49,2113.77,4
O0100277,CUST24883,2026-07-18 05:14:52,Completed,Email,Card,1,191.39,186.36,0,186.36,1
O0100278,CUST16358,2026-05-18 18:06:40,Completed,Social,UPI,1,1251.9,1065.62,149,1214.62,4
O0100279,CUST22752,2024-12-22 09:09:02,Completed,Email,UPI,4,3319.54,2902.68,149,3051.68,5
O0100280,CUST12407,2025-07-31 13:12:10,Completed,Referral,NetBanking,3,5623.72,4720.56,49,4769.56,1
O0100281,CUST10644,2024-03-25 06:40:58,Completed,Partner,UPI,1,1455.18,1256.55,49,1305.55,2
O0100282,CUST10736,2025-02-10 01:47:38,Completed,Social,UPI,3,3449.32,3057.19,0,3057.19,3
O0100283,CUST08229,2024-06-25 12:00:54,Completed,Referral,COD,2,1101.85,1007.3,49,1056.3,2
O0100284,CUST03502,2024-06-13 17:41:12,Completed,Organic,Card,2,1121.34,1002.72,0,1002.72,4
O0100285,CUST03543,2026-04-18 11:39:21,Completed,Organic,COD,2,3814.4,3379.23,49,3428.23,1
O0100286,CUST17548,2026-01-23 18:59:50,Completed,Referral,COD,1,1064.09,916.29,49,965.29,2
O0100287,CUST19988,2024-06-11 14:53:22,Completed,Referral,UPI,1,367.2,294.02,79,373.02,4
O0100288,CUST16672,2026-07-21 22:01:23,Completed,Email,UPI,1,723.06,584.52,149,733.52,3
O0100289,CUST07843,2025-12-16 21:44:37,Completed,Partner,NetBanking,4,2493.36,2378.86,99,2477.86,2
O0100290,CUST21962,2024-07-18 17:40:31,Completed,Organic,UPI,2,945.03,831.28,149,980.28,7
O0100291,CUST00207,2024-11-11 14:22:47,Completed,Partner,NetBanking,2,1935.66,1777.33,49,1826.33,3
O0100292,CUST03545,2024-11-13 22:51:10,Completed,Organic,Wallet,3,5217.96,4609.05,49,4658.05,7
O0100293,CUST02427,2026-03-05 00:27:42,Completed,Social,COD,1,572.09,556.76,0,556.76,5
O0100294,CUST13777,2025-09-08 09:22:28,Cancelled,Email,UPI,1,51.16,46.69,149,195.69,4
O0100295,CUST03578,2025-12-17 17:33:40,Returned,Paid Search,NetBanking,3,6498.14,6014.11,99,6113.11,9
O0100296,CUST18271,2026-08-24 05:11:38,Completed,Paid Search,Card,1,543.47,470.54,0,470.54,4
O0100297,CUST06780,2025-01-25 22:16:48,Completed,Referral,COD,1,287.82,252.76,149,401.76,5
O0100298,CUST06370,2024-08-21 09:30:12,Completed,Email,NetBanking,3,3374.23,3045.55,149,3194.55,4
O0100299,CUST00411,2026-07-29 15:03:35,Pending,Social,COD,1,927.86,797.68,149,946.68,3
O0100300,CUST06644,2025-11-13 17:04:00,Completed,Organic,NetBanking,2,2421.42,2286.91,99,2385.91,5
O0100301,CUST09209,2026-07-07 05:39:11,Completed,Organic,Card,2,2234.75,1971.08,149,2120.08,4
O0100302,CUST11575,2024-01-26 14:00:13,Cancelled,Email,COD,1,3192.27,2744.39,79,2823.39,2
O0100303,CUST13948,2024-11-23 17:19:20,Completed,Organic,Wallet,1,362.25,331.89,79,410.89,1
O0100304,CUST10980,2026-08-31 19:20:40,Completed,Organic,UPI,2,2897.12,2544.59,49,2593.59,5
O0100305,CUST14832,2025-03-17 02:17:18,Completed,Referral,COD,1,176.76,161.75,149,310.75,4
O0100306,CUST10396,2025-03-21 05:24:11,Completed,Paid Search,NetBanking,1,1154.14,1088.7,99,1187.7,1
O0100307,CUST10695,2026-06-15 20:48:20,Completed,Organic,UPI,1,1018.8,927.11,149,1076.11,5
O0100308,CUST20780,2025-10-02 14:48:36,Completed,Organic,Wallet,1,795.62,750.59,49,799.59,4
O0100309,CUST00289,2024-12-31 05:59:51,Completed,Email,Card,2,1891.8,1708.34,49,1757.34,3
O0100310,CUST10860,2026-07-08 18:03:32,Completed,Partner,COD,2,549.67,478.63,99,577.63,3
O0100311,CUST06078,2026-05-27 13:15:16,Completed,Paid Search,UPI,2,1810.57,1747.24,49,1796.24,5
O0100312,CUST09922,2025-11-08 20:28:02,Completed,Referral,COD,5,9560.55,7805.6,149,7954.6,5
O0100313,CUST17456,2024-11-09 11:13:02,Completed,Social,Card,3,2923.54,2648.38,0,2648.38,5
O0100314,CUST20327,2025-04-09 02:36:45,Completed,Social,COD,4,2031.16,1884.7,79,1963.7,3
O0100315,CUST20989,2024-05-24 07:09:05,Completed,Social,Card,1,4640.28,4230.08,49,4279.08,5
O0100316,CUST07313,2024-02-01 18:14:42,Completed,Email,Card,4,3952.01,3397.63,99,3496.63,3
O0100317,CUST03451,2024-12-07 23:30:00,Completed,Email,UPI,1,669.86,567.24,149,716.24,3
O0100318,CUST14624,2025-11-19 12:59:37,Completed,Social,NetBanking,1,772.89,760.52,49,809.52,5
O0100319,CUST22566,2025-12-08 12:36:59,Cancelled,Referral,COD,2,2430.25,2157.79,149,2306.79,2
O0100320,CUST02893,2024-03-23 17:12:54,Completed,Partner,Card,3,4616.0,3791.46,99,3890.46,4
O0100321,CUST14476,2025-01-09 17:56:36,Completed,Organic,UPI,2,2400.89,1962.13,49,2011.13,3
O0100322,CUST02393,2024-07-06 01:08:43,Completed,Referral,COD,1,1143.57,1007.37,0,1007.37,4
O0100323,CUST07667,2026-06-15 11:38:05,Completed,Referral,Wallet,3,2603.34,2375.23,0,2375.23,3
O0100324,CUST08047,2025-01-21 22:37:18,Completed,Paid Search,Card,1,550.13,499.79,99,598.79,5
O0100325,CUST14337,2026-05-06 21:02:18,Completed,Email,NetBanking,1,3897.21,3897.21,79,3976.21,1
O0100326,CUST24188,2025-05-21 22:57:14,Completed,Organic,Wallet,4,9078.81,7623.29,149,7772.29,3
O0100327,CUST00862,2026-05-23 11:06:22,Completed,Organic,COD,1,2260.72,2092.3,49,2141.3,2
O0100328,CUST11895,2026-05-17 17:33:12,Completed,Referral,Wallet,1,362.25,329.5,149,478.5,3
O0100329,CUST12337,2026-05-25 07:14:41,Pending,Referral,Wallet,1,144.72,127.93,49,176.93,5
O0100330,CUST20326,2026-08-08 09:40:40,Pending,Paid Search,NetBanking,1,131.14,119.43,99,218.43,6
O0100331,CUST18183,2026-01-27 11:11:30,Returned,Organic,UPI,3,2869.1,2584.21,49,2633.21,1
O0100332,CUST21074,2026-01-07 17:53:48,Completed,Email,Card,5,3494.2,3225.48,0,3225.48,8
O0100333,CUST14018,2024-06-24 06:20:53,Completed,Paid Search,COD,3,3464.52,3012.12,149,3161.12,3
O0100334,CUST11585,2025-12-29 07:27:30,Completed,Organic,UPI,1,457.59,366.62,0,366.62,2
O0100335,CUST15205,2025-01-05 11:11:47,Pending,Social,NetBanking,1,489.61,373.57,0,373.57,5
O0100336,CUST20612,2024-07-14 11:59:29,Completed,Paid Search,Wallet,4,5627.75,4875.11,79,4954.11,4
O0100337,CUST08226,2025-12-17 12:29:32,Completed,Paid Search,Wallet,2,2658.85,2258.24,149,2407.24,5
O0100338,CUST03062,2026-03-28 20:31:29,Completed,Organic,Wallet,1,1214.7,1033.47,149,1182.47,5
O0100339,CUST00896,2025-07-05 01:45:17,Completed,Social,NetBanking,2,953.84,868.34,99,967.34,5
O0100340,CUST15603,2024-05-09 17:37:34,Returned,Paid Search,UPI,1,970.95,833.27,99,932.27,3
O0100341,CUST05411,2025-11-29 11:13:49,Returned,Partner,COD,1,1100.23,1100.23,49,1149.23,2
O0100342,CUST24056,2025-08-07 12:14:16,Completed,Email,Wallet,2,5557.2,5285.9,149,5434.9,6
