campaign_touch_id,customer_id,touch_date,campaign_name,touch_channel,delivered,opened,clicked,converted,spend
CAMP20303,CUST22748,2025-01-29T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,6.83
CAMP20304,CUST07064,2025-01-10T00:00:00,Festive Burst,Ads,1,0,0,0,2.33
CAMP20305,CUST06534,2024-11-12T00:00:00,Spring Growth,Ads,1,0,0,0,5.49
CAMP20306,CUST11834,2025-07-13T00:00:00,Winback,Ads,1,0,0,0,1.69
CAMP20307,CUST05815,2024-11-29T00:00:00,Retention Plus,Ads,1,0,0,0,5.21
CAMP20308,CUST15397,2025-07-17T00:00:00,Spring Growth,SMS,1,1,1,0,4.52
CAMP20309,CUST21461,2024-05-05T00:00:00,Summer Sale,Push,1,0,0,0,6.42
CAMP20310,CUST08548,2025-10-07T00:00:00,Festive Burst,Push,1,0,0,0,5.92
CAMP20311,CUST01906,2024-04-03T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,2.66
CAMP20312,CUST02130,2024-06-01T00:00:00,Summer Sale,Email,1,0,0,0,2.83
CAMP20313,CUST24070,2024-08-20T00:00:00,Cross-Sell Boost,Email,1,1,1,0,3.73
CAMP20314,CUST11619,2026-08-30T00:00:00,Festive Burst,Push,1,0,0,0,6.73
CAMP20315,CUST23155,2026-08-11T00:00:00,Summer Sale,Email,1,1,0,0,1.37
CAMP20316,CUST00334,2025-07-20T00:00:00,Spring Growth,Push,1,0,0,0,3.69
CAMP20317,CUST15503,2024-12-05T00:00:00,Winback,Email,1,1,0,0,5.3
CAMP20318,CUST03995,2025-01-11T00:00:00,Retention Plus,Push,1,0,0,0,2.55
CAMP20319,CUST21552,2026-07-17T00:00:00,Festive Burst,Push,1,0,0,0,4.98
CAMP20320,CUST16771,2026-06-01T00:00:00,Festive Burst,Ads,1,0,0,0,6.52
CAMP20321,CUST24903,2026-02-25T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,7.1
CAMP20322,CUST13633,2026-01-18T00:00:00,Festive Burst,Push,0,0,0,0,4.55
CAMP20323,CUST05917,2024-10-06T00:00:00,Summer Sale,Push,1,0,0,0,1.0
CAMP20324,CUST20922,2026-01-11T00:00:00,Cross-Sell Boost,Ads,1,1,0,0,6.7
CAMP20325,CUST11403,2024-08-13T00:00:00,Retention Plus,Email,1,1,1,0,2.85
CAMP20326,CUST08457,2026-05-20T00:00:00,Spring Growth,Push,1,1,0,0,5.75
CAMP20327,CUST22961,2026-07-18T00:00:00,Winback,Email,1,0,0,0,6.75
CAMP20328,CUST05270,2026-02-21T00:00:00,Retention Plus,Push,1,0,0,0,6.4
CAMP20329,CUST07715,2025-08-03T00:00:00,Retention Plus,Ads,1,0,0,0,7.48
CAMP20330,CUST08213,2025-06-02T00:00:00,Winback,Push,1,0,0,0,1.99
CAMP20331,CUST06968,2024-05-07T00:00:00,Winback,SMS,1,0,0,0,0.82
CAMP20332,CUST23937,2024-03-23T00:00:00,Winback,Push,1,0,0,0,3.01
CAMP20333,CUST24907,2024-08-04T00:00:00,Summer Sale,SMS,1,0,0,0,4.44
CAMP20334,CUST07268,2024-07-17T00:00:00,Winback,Email,1,0,0,0,2.36
CAMP20335,CUST01924,2024-11-02T00:00:00,Winback,SMS,1,0,0,0,6.7
CAMP20336,CUST16357,2025-09-14T00:00:00,Festive Burst,SMS,1,0,0,0,1.96
CAMP20337,CUST15724,2026-07-14T00:00:00,Winback,Email,1,1,0,0,0.58
CAMP20338,CUST24106,2025-11-10T00:00:00,Spring Growth,Push,1,0,0,0,3.5
CAMP20339,CUST03687,2026-06-12T00:00:00,Winback,Email,1,1,0,0,2.35
CAMP20340,CUST20383,2026-05-09T00:00:00,Winback,Ads,1,1,0,0,5.31
CAMP20341,CUST17422,2026-01-29T00:00:00,Summer Sale,Email,0,0,0,0,4.62
CAMP20342,CUST09715,2024-06-26T00:00:00,Cross-Sell Boost,Push,1,1,0,0,4.48
CAMP20343,CUST20709,2024-09-05T00:00:00,Spring Growth,Ads,1,0,0,0,5.27
CAMP20344,CUST16804,2024-07-22T00:00:00,Festive Burst,Ads,1,0,0,0,1.91
CAMP20345,CUST01886,2025-01-06T00:00:00,Retention Plus,Email,1,0,0,0,5.31
CAMP20346,CUST19114,2026-07-21T00:00:00,Festive Burst,Email,1,1,0,0,6.26
CAMP20347,CUST23964,2025-09-01T00:00:00,Summer Sale,SMS,1,0,0,0,3.47
CAMP20348,CUST03555,2026-03-11T00:00:00,Retention Plus,Email,1,1,0,0,4.36
CAMP20349,CUST14067,2024-05-02T00:00:00,Summer Sale,SMS,1,0,0,0,5.03
CAMP20350,CUST21545,2025-07-26T00:00:00,Winback,Email,1,1,0,0,3.72
CAMP20351,CUST03494,2025-09-30T00:00:00,Winback,Email,1,1,0,0,2.05
CAMP20352,CUST15729,2025-08-19T00:00:00,Festive Burst,Ads,1,0,0,0,2.92
CAMP20353,CUST00548,2024-12-23T00:00:00,Cross-Sell Boost,SMS,1,1,0,0,7.44
CAMP20354,CUST23814,2024-02-08T00:00:00,Summer Sale,SMS,1,0,0,0,5.4
CAMP20355,CUST03066,2025-03-30T00:00:00,Spring Growth,Ads,1,0,0,0,3.09
CAMP20356,CUST13748,2025-04-13T00:00:00,Summer Sale,Email,1,1,1,0,1.08
CAMP20357,CUST04690,2025-11-24T00:00:00,Festive Burst,Push,1,0,0,0,1.94
CAMP20358,CUST06728,2026-01-31T00:00:00,Festive Burst,SMS,1,0,0,0,0.34
CAMP20359,CUST19009,2026-07-30T00:00:00,Winback,Push,1,1,0,0,2.83
CAMP20360,CUST00056,2026-06-07T00:00:00,Retention Plus,Ads,1,0,0,0,0.46
CAMP20361,CUST18451,2024-06-28T00:00:00,Winback,Email,1,0,0,0,0.64
CAMP20362,CUST08014,2026-08-10T00:00:00,Festive Burst,Email,0,0,0,0,4.29
CAMP20363,CUST08910,2026-07-21T00:00:00,Spring Growth,Push,1,0,0,0,5.28
CAMP20364,CUST07770,2025-11-27T00:00:00,Spring Growth,Email,1,0,0,0,3.53
CAMP20365,CUST02531,2026-06-17T00:00:00,Festive Burst,Push,0,0,0,0,4.87
CAMP20366,CUST08382,2026-04-09T00:00:00,Summer Sale,Push,1,0,0,0,4.01
CAMP20367,CUST21862,2025-10-31T00:00:00,Spring Growth,Ads,1,0,0,0,6.99
CAMP20368,CUST04308,2025-02-26T00:00:00,Festive Burst,SMS,1,0,0,0,0.54
CAMP20369,CUST02836,2024-03-23T00:00:00,Winback,SMS,1,0,0,0,3.5
CAMP20370,CUST23833,2025-04-05T00:00:00,Retention Plus,Ads,0,0,0,0,0.89
CAMP20371,CUST22975,2024-12-07T00:00:00,Cross-Sell Boost,SMS,1,1,1,0,2.77
CAMP20372,CUST06462,2025-01-24T00:00:00,Winback,SMS,1,0,0,0,2.25
CAMP20373,CUST24988,2025-06-11T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,1.86
CAMP20374,CUST24716,2025-12-19T00:00:00,Winback,Ads,1,0,0,0,4.4
CAMP20375,CUST14023,2025-06-07T00:00:00,Winback,Email,1,1,0,0,5.84
CAMP20376,CUST23136,2024-07-14T00:00:00,Winback,Email,1,1,0,0,1.57
CAMP20377,CUST20021,2026-04-17T00:00:00,Winback,SMS,1,0,0,0,0.28
CAMP20378,CUST01151,2025-02-08T00:00:00,Cross-Sell Boost,Ads,1,1,0,0,6.26
CAMP20379,CUST19758,2024-01-03T00:00:00,Festive Burst,Push,1,0,0,0,6.11
CAMP20380,CUST17436,2026-07-03T00:00:00,Summer Sale,Push,1,0,0,0,1.34
CAMP20381,CUST20927,2026-06-13T00:00:00,Retention Plus,Ads,1,0,0,0,4.75
CAMP20382,CUST04403,2024-04-16T00:00:00,Spring Growth,Email,1,0,0,0,4.81
CAMP20383,CUST19192,2024-05-11T00:00:00,Spring Growth,Email,1,0,0,0,7.17
CAMP20384,CUST21080,2024-11-16T00:00:00,Spring Growth,SMS,1,0,0,0,6.59
CAMP20385,CUST09638,2024-05-02T00:00:00,Retention Plus,Push,1,0,0,0,3.78
CAMP20386,CUST00971,2025-04-21T00:00:00,Spring Growth,Push,1,0,0,0,5.5
CAMP20387,CUST10358,2024-12-19T00:00:00,Spring Growth,SMS,1,0,0,0,5.45
CAMP20388,CUST08718,2024-12-01T00:00:00,Retention Plus,Email,1,0,0,0,1.96
CAMP20389,CUST04032,2025-01-03T00:00:00,Spring Growth,Ads,1,0,0,0,2.99
CAMP20390,CUST13686,2024-11-30T00:00:00,Retention Plus,Ads,1,0,0,0,2.19
CAMP20391,CUST01813,2026-01-23T00:00:00,Festive Burst,Ads,1,0,0,0,1.2
CAMP20392,CUST08733,2025-03-18T00:00:00,Spring Growth,SMS,1,0,0,0,4.6
CAMP20393,CUST02875,2024-04-08T00:00:00,Spring Growth,Ads,1,0,0,0,5.74
CAMP20394,CUST24898,2026-07-02T00:00:00,Festive Burst,Push,1,0,0,0,2.32
CAMP20395,CUST15291,2024-03-13T00:00:00,Festive Burst,Ads,1,0,0,0,2.74
CAMP20396,CUST05588,2025-09-24T00:00:00,Summer Sale,Push,1,0,0,0,0.35
CAMP20397,CUST13124,2025-11-06T00:00:00,Winback,SMS,1,0,0,0,3.88
CAMP20398,CUST12866,2024-01-11T00:00:00,Winback,Email,1,1,0,0,4.89
CAMP20399,CUST05188,2024-10-18T00:00:00,Spring Growth,SMS,1,0,0,0,4.22
CAMP20400,CUST17300,2024-05-13T00:00:00,Spring Growth,Ads,1,0,0,0,2.97
CAMP20401,CUST02555,2024-03-24T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,6.27
CAMP20402,CUST19979,2025-11-04T00:00:00,Festive Burst,Ads,1,0,0,0,4.19
CAMP20403,CUST04024,2025-12-30T00:00:00,Winback,Push,1,0,0,0,5.55
CAMP20404,CUST14705,2026-03-29T00:00:00,Cross-Sell Boost,Push,1,0,0,0,2.98
CAMP20405,CUST22135,2025-02-10T00:00:00,Winback,Push,1,0,0,0,6.77
CAMP20406,CUST08641,2024-02-17T00:00:00,Summer Sale,Ads,1,1,1,0,6.53
CAMP20407,CUST24468,2024-12-26T00:00:00,Retention Plus,SMS,1,0,0,0,0.27
CAMP20408,CUST16008,2026-05-13T00:00:00,Summer Sale,Ads,0,0,0,0,2.57
CAMP20409,CUST10269,2026-07-20T00:00:00,Retention Plus,Ads,1,0,0,0,0.99
CAMP20410,CUST04247,2024-03-25T00:00:00,Spring Growth,Ads,1,0,0,0,0.97
CAMP20411,CUST10584,2026-06-11T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,5.3
CAMP20412,CUST21283,2025-07-19T00:00:00,Spring Growth,Push,1,0,0,0,4.71
CAMP20413,CUST12825,2026-03-25T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,1.99
CAMP20414,CUST14750,2024-05-17T00:00:00,Retention Plus,SMS,1,0,0,0,2.57
CAMP20415,CUST09692,2024-05-06T00:00:00,Festive Burst,SMS,1,1,0,0,2.51
CAMP20416,CUST01888,2026-02-02T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,2.91
CAMP20417,CUST23606,2024-04-29T00:00:00,Cross-Sell Boost,SMS,1,1,1,0,6.7
CAMP20418,CUST12271,2025-09-01T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,7.08
CAMP20419,CUST04646,2026-01-27T00:00:00,Spring Growth,Ads,1,1,0,0,2.78
CAMP20420,CUST22330,2026-08-22T00:00:00,Winback,Ads,1,0,0,0,3.13
CAMP20421,CUST15895,2024-01-07T00:00:00,Spring Growth,Email,1,1,1,0,6.63
CAMP20422,CUST16488,2024-01-19T00:00:00,Winback,Email,1,0,0,0,0.62
CAMP20423,CUST01718,2024-01-15T00:00:00,Retention Plus,Email,1,0,0,0,3.64
CAMP20424,CUST04176,2026-02-23T00:00:00,Festive Burst,SMS,1,1,0,0,3.78
CAMP20425,CUST24724,2024-08-26T00:00:00,Winback,Email,1,0,0,0,3.89
CAMP20426,CUST13887,2026-01-15T00:00:00,Cross-Sell Boost,Push,1,0,0,0,3.66
CAMP20427,CUST05493,2025-11-09T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,0.76
CAMP20428,CUST09583,2024-10-20T00:00:00,Festive Burst,SMS,1,0,0,0,1.37
CAMP20429,CUST03939,2026-04-10T00:00:00,Retention Plus,SMS,1,0,0,0,6.32
CAMP20430,CUST14779,2026-08-09T00:00:00,Winback,Push,1,0,0,0,0.31
CAMP20431,CUST12003,2025-12-28T00:00:00,Winback,Email,1,1,1,0,3.45
CAMP20432,CUST07536,2026-03-09T00:00:00,Retention Plus,Push,1,0,0,0,0.46
CAMP20433,CUST02695,2025-08-31T00:00:00,Spring Growth,Push,1,1,0,0,0.67
CAMP20434,CUST01207,2025-11-09T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,3.79
CAMP20435,CUST10573,2025-09-23T00:00:00,Retention Plus,Email,1,1,0,0,1.16
CAMP20436,CUST07682,2024-01-08T00:00:00,Retention Plus,Push,0,0,0,0,6.07
CAMP20437,CUST13184,2024-07-02T00:00:00,Winback,Ads,1,0,0,0,4.38
CAMP20438,CUST00766,2026-03-25T00:00:00,Spring Growth,Ads,1,0,0,0,3.06
CAMP20439,CUST19725,2026-08-10T00:00:00,Retention Plus,Ads,1,0,0,0,4.3
CAMP20440,CUST08248,2025-12-04T00:00:00,Spring Growth,Ads,1,0,0,0,0.83
CAMP20441,CUST06128,2025-12-24T00:00:00,Festive Burst,Ads,1,0,0,0,0.47
CAMP20442,CUST06356,2025-06-01T00:00:00,Winback,SMS,1,1,0,0,5.72
CAMP20443,CUST09743,2024-08-06T00:00:00,Cross-Sell Boost,Push,1,0,0,0,4.05
CAMP20444,CUST15615,2025-12-17T00:00:00,Spring Growth,Push,1,0,0,0,5.3
CAMP20445,CUST17294,2024-02-29T00:00:00,Summer Sale,Ads,1,1,0,0,4.45
CAMP20446,CUST21657,2026-04-09T00:00:00,Cross-Sell Boost,Ads,1,1,1,1,0.64
CAMP20447,CUST18452,2026-04-07T00:00:00,Winback,Ads,1,0,0,0,4.44
CAMP20448,CUST07564,2024-10-10T00:00:00,Festive Burst,Push,1,0,0,0,4.48
CAMP20449,CUST12595,2024-08-25T00:00:00,Summer Sale,Ads,1,0,0,0,4.83
CAMP20450,CUST12687,2024-10-06T00:00:00,Summer Sale,Push,1,0,0,0,1.57
CAMP20451,CUST22471,2026-05-23T00:00:00,Festive Burst,SMS,1,1,1,0,1.96
CAMP20452,CUST02198,2024-09-16T00:00:00,Retention Plus,SMS,1,0,0,0,0.63
CAMP20453,CUST16779,2024-05-11T00:00:00,Festive Burst,Ads,1,1,1,0,7.09
CAMP20454,CUST24217,2026-08-24T00:00:00,Cross-Sell Boost,Ads,1,1,0,0,5.88
CAMP20455,CUST24044,2025-10-06T00:00:00,Summer Sale,Ads,1,0,0,0,0.53
CAMP20456,CUST19571,2025-12-12T00:00:00,Spring Growth,Ads,1,0,0,0,0.87
CAMP20457,CUST14956,2024-09-25T00:00:00,Festive Burst,SMS,1,0,0,0,1.46
CAMP20458,CUST09230,2025-02-28T00:00:00,Retention Plus,Email,1,1,0,0,0.29
CAMP20459,CUST22597,2025-11-26T00:00:00,Spring Growth,Ads,1,0,0,0,5.92
CAMP20460,CUST18029,2025-10-04T00:00:00,Summer Sale,SMS,1,0,0,0,4.49
CAMP20461,CUST14973,2025-09-22T00:00:00,Retention Plus,Push,1,0,0,0,1.57
CAMP20462,CUST07745,2026-08-02T00:00:00,Summer Sale,Ads,1,0,0,0,1.77
CAMP20463,CUST04698,2025-03-01T00:00:00,Spring Growth,SMS,1,0,0,0,0.53
CAMP20464,CUST24398,2025-12-14T00:00:00,Winback,Ads,1,0,0,0,1.44
CAMP20465,CUST12829,2026-06-23T00:00:00,Summer Sale,Push,1,0,0,0,1.31
CAMP20466,CUST21144,2026-08-10T00:00:00,Winback,SMS,1,0,0,0,0.75
CAMP20467,CUST06846,2025-06-19T00:00:00,Spring Growth,Ads,1,0,0,0,0.29
CAMP20468,CUST08644,2024-05-23T00:00:00,Winback,Push,1,0,0,0,5.43
CAMP20469,CUST00416,2026-03-12T00:00:00,Summer Sale,Push,1,0,0,0,4.83
CAMP20470,CUST11583,2025-11-12T00:00:00,Winback,Ads,1,0,0,0,2.46
CAMP20471,CUST04323,2025-10-10T00:00:00,Retention Plus,Ads,0,0,0,0,0.72
CAMP20472,CUST10696,2024-02-09T00:00:00,Spring Growth,Email,1,0,0,0,5.28
CAMP20473,CUST05390,2024-12-15T00:00:00,Retention Plus,Push,1,1,1,1,0.64
CAMP20474,CUST12441,2024-01-23T00:00:00,Retention Plus,SMS,1,0,0,0,2.97
CAMP20475,CUST19834,2025-10-26T00:00:00,Cross-Sell Boost,Push,1,1,0,0,2.41
CAMP20476,CUST20743,2024-03-08T00:00:00,Winback,Ads,1,0,0,0,5.59
CAMP20477,CUST07021,2025-07-27T00:00:00,Festive Burst,Ads,1,0,0,0,2.72
CAMP20478,CUST20959,2024-02-06T00:00:00,Winback,SMS,1,0,0,0,5.62
CAMP20479,CUST15057,2024-04-24T00:00:00,Winback,Email,1,1,0,0,0.92
CAMP20480,CUST16422,2024-02-21T00:00:00,Cross-Sell Boost,Push,1,0,0,0,4.23
CAMP20481,CUST11492,2025-07-02T00:00:00,Retention Plus,SMS,1,0,0,0,6.38
CAMP20482,CUST12358,2024-06-11T00:00:00,Retention Plus,Push,1,0,0,0,3.69
CAMP20483,CUST19063,2024-09-14T00:00:00,Retention Plus,Email,1,0,0,0,3.59
CAMP20484,CUST05188,2024-08-28T00:00:00,Festive Burst,Push,1,1,1,0,0.48
CAMP20485,CUST13282,2026-01-31T00:00:00,Winback,Email,1,0,0,0,6.65
CAMP20486,CUST19136,2025-11-06T00:00:00,Festive Burst,Email,1,1,0,0,6.27
CAMP20487,CUST11784,2025-08-03T00:00:00,Festive Burst,SMS,1,0,0,0,0.3
CAMP20488,CUST03176,2024-12-10T00:00:00,Summer Sale,Email,1,0,0,0,0.44
CAMP20489,CUST03839,2025-06-23T00:00:00,Summer Sale,Email,1,1,1,0,2.97
CAMP20490,CUST19050,2026-08-05T00:00:00,Summer Sale,SMS,1,0,0,0,7.32
CAMP20491,CUST05143,2026-02-11T00:00:00,Winback,SMS,1,0,0,0,3.27
CAMP20492,CUST16989,2025-07-02T00:00:00,Winback,Email,1,0,0,0,2.0
CAMP20493,CUST23672,2026-08-16T00:00:00,Cross-Sell Boost,Email,1,1,1,0,6.75
CAMP20494,CUST09256,2025-11-16T00:00:00,Cross-Sell Boost,Email,1,1,0,0,6.67
CAMP20495,CUST13821,2025-04-27T00:00:00,Winback,SMS,1,1,0,0,6.22
CAMP20496,CUST16636,2024-07-05T00:00:00,Winback,Push,1,0,0,0,6.77
CAMP20497,CUST24473,2024-05-24T00:00:00,Cross-Sell Boost,Push,1,0,0,0,3.06
CAMP20498,CUST11257,2025-10-17T00:00:00,Spring Growth,Email,1,0,0,0,4.47
CAMP20499,CUST10412,2025-08-29T00:00:00,Retention Plus,SMS,1,0,0,0,1.62
CAMP20500,CUST07870,2025-10-10T00:00:00,Summer Sale,Ads,1,0,0,0,1.87
CAMP20501,CUST04316,2025-11-29T00:00:00,Festive Burst,Push,1,0,0,0,1.73
CAMP20502,CUST17423,2025-02-19T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,6.55
CAMP20503,CUST14522,2026-08-18T00:00:00,Summer Sale,SMS,1,1,0,0,1.88
CAMP20504,CUST14353,2025-03-21T00:00:00,Retention Plus,Push,1,0,0,0,3.89
CAMP20505,CUST11567,2024-11-11T00:00:00,Retention Plus,SMS,1,0,0,0,0.35
CAMP20506,CUST07767,2025-01-25T00:00:00,Summer Sale,Email,1,0,0,0,0.94
CAMP20507,CUST09264,2026-08-16T00:00:00,Spring Growth,Push,1,0,0,0,7.29
CAMP20508,CUST18741,2025-06-26T00:00:00,Winback,SMS,1,0,0,0,0.54
CAMP20509,CUST20297,2026-04-12T00:00:00,Retention Plus,Push,1,1,0,0,2.75
CAMP20510,CUST22031,2026-01-02T00:00:00,Summer Sale,Ads,1,0,0,0,0.89
CAMP20511,CUST13018,2025-12-13T00:00:00,Retention Plus,Email,1,0,0,0,1.44
CAMP20512,CUST22294,2024-05-09T00:00:00,Summer Sale,Push,1,0,0,0,7.44
CAMP20513,CUST19819,2025-08-29T00:00:00,Festive Burst,Ads,1,0,0,0,2.35
CAMP20514,CUST09788,2024-02-10T00:00:00,Retention Plus,Email,1,1,1,0,6.6
CAMP20515,CUST14049,2025-05-23T00:00:00,Spring Growth,Email,1,1,0,0,4.08
CAMP20516,CUST21544,2025-04-01T00:00:00,Retention Plus,SMS,1,0,0,0,2.74
CAMP20517,CUST09298,2025-12-05T00:00:00,Festive Burst,Push,1,0,0,0,3.35
CAMP20518,CUST02836,2026-07-23T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,4.04
CAMP20519,CUST10418,2024-06-18T00:00:00,Summer Sale,Email,1,0,0,0,0.8
CAMP20520,CUST21747,2024-04-13T00:00:00,Cross-Sell Boost,SMS,1,1,1,1,5.13
CAMP20521,CUST08016,2026-05-25T00:00:00,Winback,SMS,1,0,0,0,7.43
CAMP20522,CUST04442,2025-02-28T00:00:00,Retention Plus,Email,1,0,0,0,0.36
CAMP20523,CUST03209,2025-03-11T00:00:00,Spring Growth,Push,1,0,0,0,6.62
CAMP20524,CUST14576,2025-10-19T00:00:00,Spring Growth,Email,1,1,0,0,7.13
CAMP20525,CUST11125,2026-04-19T00:00:00,Festive Burst,SMS,1,0,0,0,5.35
CAMP20526,CUST00818,2024-11-06T00:00:00,Retention Plus,Email,1,0,0,0,7.28
CAMP20527,CUST01215,2025-01-23T00:00:00,Cross-Sell Boost,Email,1,1,1,0,4.64
CAMP20528,CUST03763,2024-06-03T00:00:00,Spring Growth,Push,1,0,0,0,0.62
CAMP20529,CUST00064,2024-07-09T00:00:00,Festive Burst,Ads,1,0,0,0,5.64
CAMP20530,CUST11516,2026-04-22T00:00:00,Winback,Email,1,1,0,0,5.57
CAMP20531,CUST10407,2025-08-26T00:00:00,Summer Sale,Ads,1,0,0,0,3.44
CAMP20532,CUST10988,2025-09-06T00:00:00,Summer Sale,Ads,1,1,0,0,0.69
CAMP20533,CUST15759,2024-09-03T00:00:00,Spring Growth,SMS,1,0,0,0,6.08
CAMP20534,CUST04779,2024-05-04T00:00:00,Retention Plus,Email,1,1,0,0,6.79
CAMP20535,CUST07170,2025-11-25T00:00:00,Spring Growth,Email,1,0,0,0,6.39
CAMP20536,CUST24260,2026-06-19T00:00:00,Summer Sale,Ads,1,0,0,0,4.26
CAMP20537,CUST23225,2024-08-13T00:00:00,Winback,Email,1,1,0,0,5.42
CAMP20538,CUST05375,2025-08-28T00:00:00,Cross-Sell Boost,Email,1,0,0,0,5.04
CAMP20539,CUST12164,2025-07-30T00:00:00,Summer Sale,Push,1,1,1,1,0.24
CAMP20540,CUST10825,2025-01-05T00:00:00,Festive Burst,Push,1,0,0,0,0.55
CAMP20541,CUST05684,2026-04-19T00:00:00,Cross-Sell Boost,Push,1,0,0,0,3.75
CAMP20542,CUST14137,2026-07-28T00:00:00,Winback,Push,1,0,0,0,3.56
CAMP20543,CUST18443,2026-03-21T00:00:00,Summer Sale,SMS,1,0,0,0,0.29
CAMP20544,CUST05676,2025-05-19T00:00:00,Spring Growth,Push,1,0,0,0,4.92
CAMP20545,CUST10588,2025-05-29T00:00:00,Cross-Sell Boost,Push,1,1,1,1,1.13
CAMP20546,CUST10546,2025-06-21T00:00:00,Summer Sale,Email,1,0,0,0,3.23
CAMP20547,CUST01222,2025-06-08T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,2.83
CAMP20548,CUST19659,2024-02-17T00:00:00,Cross-Sell Boost,Email,1,0,0,0,5.02
CAMP20549,CUST18998,2025-05-01T00:00:00,Summer Sale,Push,1,0,0,0,1.61
CAMP20550,CUST18285,2025-09-19T00:00:00,Cross-Sell Boost,Ads,1,0,0,0,1.32
CAMP20551,CUST23912,2026-03-16T00:00:00,Spring Growth,SMS,1,1,1,0,5.56
CAMP20552,CUST15113,2025-05-25T00:00:00,Summer Sale,Email,1,1,0,0,4.97
CAMP20553,CUST18353,2025-05-21T00:00:00,Spring Growth,SMS,1,0,0,0,2.63
CAMP20554,CUST15142,2024-04-13T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,2.16
CAMP20555,CUST14511,2025-05-04T00:00:00,Festive Burst,Email,1,0,0,0,5.24
CAMP20556,CUST03949,2025-10-03T00:00:00,Summer Sale,Ads,1,0,0,0,5.22
CAMP20557,CUST20975,2025-09-19T00:00:00,Winback,Ads,1,1,0,0,4.0
CAMP20558,CUST05651,2024-10-16T00:00:00,Winback,Push,1,0,0,0,6.94
CAMP20559,CUST01989,2025-03-29T00:00:00,Spring Growth,Push,1,0,0,0,4.91
CAMP20560,CUST10557,2024-10-16T00:00:00,Winback,Email,1,0,0,0,1.92
CAMP20561,CUST14582,2025-09-10T00:00:00,Cross-Sell Boost,Push,1,0,0,0,1.44
CAMP20562,CUST01482,2024-06-26T00:00:00,Cross-Sell Boost,Push,1,0,0,0,5.7
CAMP20563,CUST18385,2024-01-04T00:00:00,Retention Plus,Ads,1,0,0,0,7.18
CAMP20564,CUST07839,2026-08-23T00:00:00,Retention Plus,Email,1,1,0,0,2.96
CAMP20565,CUST19967,2024-03-14T00:00:00,Summer Sale,Ads,1,0,0,0,1.79
CAMP20566,CUST11435,2024-02-22T00:00:00,Festive Burst,Push,1,0,0,0,6.86
CAMP20567,CUST07799,2026-08-13T00:00:00,Spring Growth,Email,1,1,1,0,1.1
CAMP20568,CUST03517,2024-08-11T00:00:00,Spring Growth,Ads,1,0,0,0,0.44
CAMP20569,CUST20118,2026-05-17T00:00:00,Retention Plus,Ads,1,0,0,0,3.48
CAMP20570,CUST16878,2024-01-29T00:00:00,Retention Plus,SMS,1,1,0,0,4.63
CAMP20571,CUST14294,2025-07-31T00:00:00,Summer Sale,SMS,1,1,0,0,7.05
CAMP20572,CUST23889,2025-03-02T00:00:00,Summer Sale,Email,1,1,1,0,4.75
CAMP20573,CUST20029,2025-12-20T00:00:00,Spring Growth,Email,1,1,0,0,0.49
CAMP20574,CUST17274,2025-10-05T00:00:00,Winback,Email,1,0,0,0,5.21
CAMP20575,CUST01757,2025-11-24T00:00:00,Retention Plus,SMS,1,0,0,0,1.5
CAMP20576,CUST11635,2025-10-02T00:00:00,Festive Burst,Ads,1,0,0,0,5.75
CAMP20577,CUST15263,2024-01-10T00:00:00,Summer Sale,Email,1,0,0,0,1.3
CAMP20578,CUST05681,2026-08-06T00:00:00,Summer Sale,Email,1,1,1,0,0.2
CAMP20579,CUST03806,2025-05-21T00:00:00,Cross-Sell Boost,SMS,1,0,0,0,5.19
CAMP20580,CUST13143,2025-03-07T00:00:00,Summer Sale,SMS,1,0,0,0,3.22
CAMP20581,CUST16254,2025-05-03T00:00:00,Cross-Sell Boost,Push,1,0,0,0,7.4
CAMP20582,CUST14151,2026-06-27T00:00:00,Winback,Ads,1,0,0,0,6.61
CAMP20583,CUST02596,2024-06-25T00:00:00,Retention Plus,Push,1,0,0,0,0.24
CAMP20584,CUST22976,2026-04-04T00:00:00,Winback,Push,1,0,0,0,1.23
CAMP20585,CUST13384,2024-01-25T00:00:00,Summer Sale,Push,1,0,0,0,2.88
CAMP20586,CUST12481,2024-08-29T00:00:00,Festive Burst,SMS,1,1,0,0,5.62
CAMP20587,CUST12214,2025-01-10T00:00:00,Winback,SMS,1,0,0,0,2.89
CAMP20588,CUST11207,2025-11-29T00:00:00,Festive Burst,Ads,1,1,0,0,2.78
CAMP20589,CUST13109,2024-06-12T00:00:00,Cross-Sell Boost,SMS,1,1,0,0,4.11
